Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
8,6,SIGHT HERO  (D487),B Shinn,B/TT,"Moderately away, raced 3 wide in midfield, dropped position near 350M, made no progress in straight. (See Racing Incidents.)",2022-04-13,5
9,3,WIND SPEEDER  (E281),K C Leung,--,"Bumped start, trapped very wide in midfield, similar position on turn, made no impression in straight.",2022-04-13,5
10,9,AHEAD A HEAD  (E072),C L Chau,B,"Taken back from gate 11, raced at tail, 6 lengths back on turn, peaked early in straight, weakened final furlong.",2022-04-13,5
11,8,FIRE BALL  (D087),C Wong,B-/TT,"Away well, raced prominently on the outside, no cover throughout, peaked 350M, weakened early in straight when hard run took effect.",2022-04-13,5
12,10,BAEBAE TSOI  (E116),M F Poon,CP-/B1/TT,"Bumped shortly after start, sent forward to take the lead, 3 wide, headed near 600M, weakened 400M, eased final furlong. (Bled.)",2022-04-13,5
1,9,E LEGEND  (G028),C L Chau,--,"Followed and sat leader, about 1L off, kicked away on straightening, ran on to win by 1-1/4L",2022-04-13,6
2,10,RED IMPACT  (E262),C Y Ho,TT1,"Settled to race in box-seat, closed off fairly to the line to finish 2nd, 1-1/4L behind.",2022-04-13,6
3,8,BABY  (C271),A Hamelin,B,"Slotted in to race front of midfield, 2 wide, continued on to the line to take 3rd.",2022-04-13,6
4,1,FAST PACE  (C427),J Moreira,H/TT1,"Raced in front of midfield, along the rail, continued on one paced to the line. (Whip dropped)",2022-04-13,6
5,4,KYRUS UNICORN  (D267),L Currie,V,"Eased and sat in behind midfield, 2 wide, saved ground and ran on okay.",2022-04-13,6
6,5,ELIGERE  (C473),K C Leung,B,"Travelled in about midfield, 2 wide, stayed on and improved position slightly in the straight.",2022-04-13,6
7,7,HK DRAGON  (E222),Z Purton,B/TT,"Eased back, raced towards the tail, 2 wide, saved ground without threatening.",2022-04-13,6
8,11,SMART PATCH  (B398),M Chadwick,B,"Taken back after start, at tail and remained one off, shifted out to improve near 700M, made no impression.",2022-04-13,6
9,2,MORE THAN ENOUGH  (D372),A Badel,B/TT,"Rolled forward, led along the rail, gave ground in the straight.",2022-04-13,6
10,12,LAPUTA  (E370),M F Poon,V/TT,"Awkward to heels on jumping, then shifted to rail, sat behind midfield, directed across heels passing 250M, found nothing nonetheless.",2022-04-13,6
11,3,SOARING TOWER  (D500),H Bentley,P,"Jumped only fairly, in midfield along the rail, no kick and eased down near 150M.",2022-04-13,6
12,6,UNIVERSAL GO GO  (B132),B Shinn,B/TT,"Took back, raced towards the rear, along the rail, never looked likely throughout. (See Incident Report)",2022-04-13,6
1,5,NOTHING NEW  (E127),Z Purton,H/P/XB,"Pressed forward from the widest gate travelling 4-wide onto first bend, 3-wide in 2L 5th onto back straight gaining steadily to joint 3rd 700 metres out, sustained progress to hit the front over 150 metres out, hung on well.",2022-04-13,7
2,1,AMAZING ONE PLUS  (D173),C L Chau,P/XB/TT,"Settled in last few, baulked for a run upon straightening, switched in for a clear run 200 metres out, ran on well under pressure.",2022-04-13,7
3,7,COPARTNER FIONN  (G256),C Y Ho,--,"Began awkwardly losing ground, settled within 4L of pace in midfield in 7th on the rail, commenced move rounding home bend and obtained clear run upon straightening, fought on steadily to be nearest at finish.",2022-04-13,7
4,4,BEAUTY GLORY  (E459),J Moreira,H/TT,"Began fairly from the one draw, gained narrow lead at the 1200-metre bend, led until headed by eventual winner over 200 metres out, swamped for a place late.",2022-04-13,7
5,8,READY PLAYER ONE  (G143),H Bentley,CP/TT,"Pressed forward from a wide gate before travelling in 6th over 2.5L back, commenced move out wide rounding home bend and remained very wide into straight, ran on to be nearest at finish.",2022-04-13,7
6,12,LET'S DO IT  (E132),L Hewitson,--,"Settled one-out-one-back in 3rd, became over 2L back in 5th 700 metres out, switched off the rail for a run turning into home straight, quickened under pressure inside the 150 metres.",2022-04-13,7
7,6,VILLA FIONN  (B339),K C Leung,B,"Taken well back from a wide gate, commenced move 3-wide at the 800 metres reaching 4L 8th briefly over 600 metres out, widest of all turning for home, ran on well under pressure down the centre of the straight.",2022-04-13,7
8,2,GALLANT CROWN  (D359),R Maia,B/TT,"Travelled 3-wide in midfield from a wide gate, gained 2-wide position slightly further back into back straight, commenced move home bend and made short-lived effort down the inside of straight, no extra closing stages.",2022-04-13,7
9,9,RIGHT HONOURABLE  (A164),M Chadwick,H/PC/TT,"Soon taken one back on the rail to 4th, became 3rd in similar one back position passing the 800 metres, came under pressure rounding home bend but faded steadily after straightening.",2022-04-13,7
10,10,BEAUTY NOVA  (G232),V Borges,B,"Settled at the back after inconvenienced at the start, came under pressure rounding home bend, only ran past well-beaten horses late.",2022-04-13,7
11,11,HAPPY DAILY  (E294),M L Yeung,CP/TT,"Pressed forward from middle draw, with leaders 3-wide without cover rounding stables bend, obtained position just outside race leader over 800 metres out, weakened under pressure after straightening.",2022-04-13,7
12,3,HELENE WISDOM STAR  (D460),M F Poon,CP/H/TT,"Soon dropped to last few, remained in similar position into straight, found nothing.",2022-04-13,7
1,8,SEIZING THE MOMENT  (E444),J Moreira,B,"Niggled along after the start, settled towards the rear along the fence, quickened up well down the inside final 250M, just prevailed in a close finish.",2022-04-13,8
2,3,ROMAN TURBO  (E043),M Chadwick,SR-/B1,"Positively ridden, moved up to race outside leader, hit the lead 250M, fought on when pressed by rivals final 100M, just denied.",2022-04-13,8
3,1,BE READY  (D024),C Y Ho,V,"From draw 12 caught wide no cover chasing leaders, responded well top of straight and challenged for lead 150M out, just held in a blanket finish.",2022-04-13,8
4,4,FAMILY FOLKS  (D505),A Hamelin,CP-/B1,"From draw 1 obtained a midfield spot along the inside, picked up pace 250M, fought hard to the line, just held by top 3 in a close finish.",2022-04-13,8
5,12,PROUD DRAGON  (E352),A Badel,B1,"From wide draw steadied early stages to obtain cover, held up at the rear 5-6Ls off the pace, closed off steadily over final 300M but not able to challenge first 4.",2022-04-13,8
6,9,CALIFORNIA REDWOOD  (G224),M F Poon,TT,"Caught 3-wide behind midfield, wide into straight, stayed on well under pressure, nearest finish.",2022-04-13,8
7,10,RACING FIGHTER  (B285),H Bentley,B2/TT,"Held up in midfield along the 2-path, put in a mild bid after turning for home, stayed on without troubling leaders.",2022-04-13,8
8,5,PARTY WARRIOR  (E368),Z Purton,H/CP1,"Took early lead before obtaining a trailing position behind leaders, moved up to challenge for lead 300M, run ended 150M, swamped by leaders late stages.",2022-04-13,8
9,6,SPARKLING DRAGON  (B033),K C Leung,TT,"Chased the pace, kept on same speed from 350M, well held by leaders over final 200M.",2022-04-13,8
10,11,PRIDE OF EIGHT  (G239),L Currie,--,"Dropped back, commenced to race keenly when being steadied for cover, raced at the rear on settling, not mustered the speed to challenge in straight, never involved.",2022-04-13,8
11,2,DECISIVE TWELVE  (D280),K H Chan,P1/TT,"Driven to the lead, joined by rival passing 900M, couldn't sustain run and headed 250M out, weakened away.",2022-04-13,8
12,7,GLORIOUS STARLIGHT  (G273),C L Chau,--,"Restrained after the start, travelled keenly after being steadied to obtain cover 1000M, couldn't go on in the straight. (BLED.)",2022-04-13,8
1,4,EASON  (G061),J Moreira,TT,"Shifted out at start, trapped wide in midfield early, sent forward after entering the back straight, took the lead 750M, found rail 550M, led by 1/2L on turn, kept on very well in straight, won by 1-3/4L.",2022-04-13,9
2,2,TORONADO PHANTOM  (E300),V Borges,TT,"Shifted out at start and bumped, raced 2 wide behind midfield, similar position on turn, closed off well to take 2nd, no threat to the winner.",2022-04-13,9
3,6,GLUCK RACER  (E157),H Bentley,V,"Shifted in at start and bumped, raced 3 wide slightly better than midfield, no cover after passing 700M, 2 lengths or so back on turn, made some progress in straight to take a place.",2022-04-13,9
4,5,JOYFUL WIN  (D451),K H Chan,B,"Moderately away, raced 2 wide slightly better than midfield, there to turn, kept on evenly in straight.",2022-04-13,9
5,7,EXCELLENT DADDY  (E321),L Hewitson,CP-/TT-,"Jumped with them, raced 3 wide with cover behind midfield, 3 lengths or so back on turn, made minor progress in straight. (Jockey concerned with action before the race.)",2022-04-13,9
6,8,SUPER DOBBIN  (D352),C L Chau,B,"Crowded start, raced prominently on the outside, 2nd on turn, kept on well early in straight, peaked 150M, weakened gradually final 100M.",2022-04-13,9
7,1,WIND N GRASS  (D197),A Hamelin,TT,"Taken back from a wide draw, raced 2 wide at rear, 5 lengths back, no clear run in straight, just kept on evenly.",2022-04-13,9
8,11,MERCURIAL  (D283),M F Poon,H/TT,"Crowded start, sent forward to take the early lead, headed near 750M, positioned 1-1/2L behind the leader on turn, peaked early in straight, weakened gradually final furlong.",2022-04-13,9
9,10,WOOD ON FIRE  (C460),M L Yeung,H/V/TT,"Jumped well, taken back to race 3 wide with cover at rear, 5 lengths or so back on turn, made little progress in straight.",2022-04-13,9
10,3,ARMOUR EAGLE  (G093),A Badel,TT,"Average to begin, raced in midfield on the inside, saved ground on turn, showed limited response early in straight, weakened final furlong.",2022-04-13,9
11,9,STOCK LEGEND  (D039),Z Purton,H/TT,"Moderately away from gate 1, positioned on rail slightly behind midfield, saved ground on turn, showed limited response early in straight, eased final 100M. (See Racing Incidents.)",2022-04-13,9
12,12,MAJESTIC KNIGHT  (G258),M Chadwick,CP1,"Taken back from a wide draw, raced at rear throughout, never a factor.",2022-04-13,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-04-13,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-04-13,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-04-13,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2022-04-13,13
1,4,RED BRICK FIGHTER  (C304),Z Purton,B,"Bumped start, unable to slot in, raced 3 wide with no cover, 3/4L back, there to turn, hard ridden 350M, hit the front 250M, kept on very well to the line, won by 2-1/2L.",2022-04-16,1
2,1,AMAZING NEWS  (E123),B Shinn,XB/P1,"Bumped start, raced 2 wide behind midfield, angled out 450M, finished off well to take 2nd, no threat to the winner.",2022-04-16,1
3,10,MISSION SMART  (C519),K C Leung,CP,"Began awkwardly, sent forward to take the lead, shared the lead with rival on turn, peaked and headed 250M, stayed on evenly to take a place.",2022-04-16,1
4,2,ERNEST FEELING  (E209),A Badel,B/TT,"Shifted in at start and bumped, positioned 2 wide, a length or so back, 3 wide on turn, made some progress early in straight, no extra final 150M.",2022-04-16,1
5,5,SEIZE THE SPIRIT  (B030),C Y Ho,--,"Away well, raced 3 wide with cover behind midfield, angled out 500M, made some progress in straight.",2022-04-16,1
6,11,VICTORIOUS LEADER  (B288),H Bentley,--,"Taken back from gate 13, raced towards rear on the inside, saved ground on turn, made some headway in straight.",2022-04-16,1
7,12,WINWIN THIRTYTHREE  (C110),A Hamelin,V,"Taken back from a wide draw, raced 2 wide at rear, angled out approaching 450M, no daylight early in straight, made minor progress thereafter.",2022-04-16,1
8,3,DRAGON BABY  (E098),J Moreira,E/PC/TT,"Average to begin, raced 2 wide in midfield, a bit closer on turn, no clear run early in straight, found some daylight near 300M but only showed limited response, ran on evenly to the line.",2022-04-16,1
9,7,MOONLUCK  (E079),R Maia,--,"Jumped well from the widest draw, raced at rear on the outside, very wide turning in, passed some tired runners in straight.",2022-04-16,1
10,8,GOLDEN FOUR  (B225),L Hewitson,--,"Bumped start, positioned a length behind the leader on the inside, same position on turn, showed limited response early in straight, weakened gradually inside final furlong.",2022-04-16,1
11,6,SICOMORO  (E231),M L Yeung,TT,"Average to begin, raced in midfield on the inside, saved ground on turn, angled out 450M, no clear run early in straight, cleared after passing 200M but failed to make any progress.",2022-04-16,1
12,13,VIVA CHEF  (D411),M F Poon,P,"Quickly into stride, raced 3 wide with cover in midfield, wider turning in, showed limited response early in straight, weakened final furlong.",2022-04-16,1
13,9,STAR OF RED  (D194),L Currie,B/TT,"Began awkwardly and shifted out, raced prominently, 2 wide, shared lead on turn, peaked early in straight, weakened final 250M.",2022-04-16,1
14,14,SPEEDY DRAGON  (B185),H W Lai,TT,"Made contact at start, raced at rear throughout, never a factor. (Bled.)",2022-04-16,1
1,1,JAZZ ANGEL  (G049),B Shinn,--,"Midfield, trapped 3 wide, dashed strongly 300M to score.",2022-04-16,2
2,12,SMART FOLKS  (D343),M L Yeung,B,"Hard ridden to take rail and lead, hung on well until 100M overhauled.",2022-04-16,2
