Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
12,14.0,SOLAR WONDER (CL034),T Clark,P F Yiu,118,1166,3,6-1/2,10 11 11 12,1:37.05,36.0,2012/04/01,ST,3,Class 4,1600M,60-40,GOOD,"TURF - ""B+2"" Course",24.86,48.16,1:12.02,1:35.99,,,24.86,23.30,23.86,23.97,nan,nan
13,12.0,DYNAMIC CROSS (CL426),T H So,L Ho,116,1155,12,7-1/4,3 3 4 13,1:37.14,45.0,2012/04/01,ST,3,Class 4,1600M,60-40,GOOD,"TURF - ""B+2"" Course",24.86,48.16,1:12.02,1:35.99,,,24.86,23.30,23.86,23.97,nan,nan
14,7.0,GOLDMEN Y Y (CL036),W M Lai,T K Ng,123,1040,14,7-1/4,13 12 12 14,1:37.16,99.0,2012/04/01,ST,3,Class 4,1600M,60-40,GOOD,"TURF - ""B+2"" Course",24.86,48.16,1:12.02,1:35.99,,,24.86,23.30,23.86,23.97,nan,nan
1,6.0,SEA DIAMOND (N237),T Clark,J Moore,125,1167,13,-,4 4 1,1:09.93,3.2,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
2,12.0,MR AWARD (M065),T H So,L Ho,114,1040,5,1-1/4,3 3 2,1:10.14,4.1,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
3,1.0,GIGGLES FOREVER (N069),B Prebble,C W Chang,132,1203,2,2-1/4,10 10 3,1:10.29,13.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
4,7.0,WHY NOT (N053),D Whyte,C H Yip,125,1123,11,2-1/2,11 11 4,1:10.34,6.5,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
5,2.0,SERENDIPITY (CL394),Z Purton,K W Lui,128,1037,4,2-3/4,7 5 5,1:10.38,13.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
6,9.0,QUIET CONFIDENCE (N201),J McDonald,P O'Sullivan,123,1101,7,3,6 6 6,1:10.40,28.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
7,3.0,SILVER DRAGON (M326),G Mosse,Y S Tsui,128,1091,3,3,8 7 7,1:10.41,4.9,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
8,11.0,ROCKET PROUD (CL392),M Chadwick,A S Cruz,118,1071,6,4-1/4,9 9 8,1:10.62,24.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
9,5.0,HOW SPEEDY (M384),U Rispoli,A T Millard,125,1098,12,6,13 12 9,1:10.89,85.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
10,10.0,TOAST FOR TROPHY (M088),A Suborics,P F Yiu,123,1229,8,7-1/4,12 13 10,1:11.11,49.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
11,8.0,FLYING HIGH (M309),M Du Plessis,D Cruz,123,1162,14,9,14 14 11,1:11.38,99.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
12,13.0,MY MEMORY (CK173),M L Yeung,B K Ng,115,1078,10,9-1/4,1 1 12,1:11.40,36.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
13,4.0,HAPPY KAISER (N130),Y T Cheng,K L Man,123,1006,9,11,5 8 13,1:11.67,99.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
14,14.0,MERACUS (M286),C K Tong,C Fownes,114,1034,1,18,2 2 14,1:12.81,99.0,2012/04/01,ST,4,Class 4,1200M,60-40,GOOD,"TURF - ""B+2"" Course",24.19,46.75,1:09.93,,,,24.19,22.56,23.18,nan,nan,nan
1,5.0,SAMMY'S FALCON (CK383),T Angland,A Schutz,128,1116,6,-,3 4 3 1,1:23.67,52,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
2,7.0,GOOD HONG KONG (M314),D Whyte,C S Shum,126,1075,4,1-1/4,8 9 8 2,1:23.88,2.4,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
3,2.0,TRAVEL GUIDE (CK101),K C Ng,C H Yip,121,1075,12,1-1/4,12 14 14 3,1:23.88,22,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
4,14.0,QUANTUM EXPRESS (CK166),C K Tong,K W Lui,112,1102,14,1-1/2,5 2 2 4,1:23.92,99,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
5,12.0,GIANTS SERAPIS (M285),J Lloyd,Y S Tsui,117,1119,8,2,11 12 11 5,1:23.99,10,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
6,9.0,WHITE HART KING (M160),U Rispoli,R Gibson,120,1192,7,2,7 7 5 6,1:24.00,7.4,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
7,4.0,THE FAST LANE (N079),Y T Cheng,L Ho,127,1142,5,2-1/4,10 13 13 7,1:24.03,3.7,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
8,3.0,MAELSTROM (CK370),T Clark,S Woods,130,1240,10,2-1/2,1 1 1 8,1:24.07,30,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
9,13.0,WINNER SMART (CK029),W M Lai,K L Man,111,1054,3,3-1/4,2 3 4 9,1:24.21,61,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
10,11.0,BILLION GAINS (M263),M Du Plessis,C Fownes,117,1072,2,4,4 6 7 10,1:24.32,99,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
11,1.0,IMPECCABLE (CL383),G Mosse,P F Yiu,132,1090,11,4,9 10 9 11,1:24.33,26,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
12,8.0,SUNNY MORE (M150),J McDonald,J Moore,133,1184,13,4-1/2,14 11 12 12,1:24.41,40,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
13,10.0,SMART FORTUNE (M279),A Suborics,A T Millard,120,1074,9,5-1/4,13 8 10 13,1:24.52,40,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
14,6.0,SUPER HORSE (CL308),O Doleuze,C W Chang,127,1141,1,5-1/4,6 5 6 14,1:24.53,11,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
WV,,MEGA CHAMPION (M149),M Chadwick,A S Cruz,122,---,---,---,---,---,---,2012/04/01,ST,5,Class 4,1400M,65-40,GOOD,"TURF - ""B+2"" Course",13.62,35.95,1:00.25,1:23.67,,,13.62,22.33,24.30,23.42,nan,nan
1,13.0,SIMPLE (N021),D Whyte,C H Yip,117,1132,11,-,8 5 1,1:09.65,4.3,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
2,7.0,GLORY HORSIE (M273),T Angland,J Size,122,1205,9,3/4,1 1 2,1:09.78,18.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
3,11.0,ELECTRONIC FORTUNE (N097),M L Yeung,K L Man,113,1050,7,2-1/2,4 8 3,1:10.04,4.9,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
4,12.0,HEARTLAND (M332),M Du Plessis,P O'Sullivan,116,1038,14,3-1/4,13 13 4,1:10.15,30.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
5,6.0,KEEN TACTICS (N143),O Doleuze,R Gibson,123,1016,3,3-1/4,9 9 5,1:10.17,8.9,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
6,2.0,NOBLE DELUXE (M063),T H So,L Ho,123,1024,8,3-3/4,10 10 6,1:10.27,55.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
7,10.0,HAPPY CERAMIBO (N145),G Mosse,K W Lui,120,1047,4,4,5 2 7,1:10.29,9.3,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
8,9.0,FORTUNE GENERAL (M039),Y T Cheng,C W Chang,118,1169,10,5-3/4,12 12 8,1:10.56,91.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
9,8.0,ENDURING (N149),A Suborics,A Schutz,120,1105,6,6-1/2,11 11 9,1:10.69,20.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
10,3.0,KEEN MARIE (N123),Z Purton,Y S Tsui,127,1148,2,7-1/4,6 6 10,1:10.81,3.3,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
11,4.0,ELITE OF CHIU TON (CK089),M Chadwick,A S Cruz,124,1235,12,7-1/2,14 14 11,1:10.86,99.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
12,5.0,SUNNY FAY (M119),J McDonald,J Moore,126,1105,1,8-1/4,7 7 12,1:10.97,17.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
13,14.0,SOLAR UP (CK065),W M Lai,C W Chang,114,989,5,11,3 3 13,1:11.39,51.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
14,1.0,LUCKY SCEPTER (N174),C K Tong,P F Yiu,131,1078,13,14-1/4,2 4 14,1:11.93,83.0,2012/04/01,ST,6,Class 3,1200M,80-60,GOOD,"TURF - ""B+2"" Course",23.72,46.30,1:09.65,,,,23.72,22.58,23.35,nan,nan,nan
1,7.0,ADMIRATION (CL216),B Prebble,J Moore,123,1085,1,-,4 4 4 1,1:34.43,8.5,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
2,2.0,GLORIOUS DAYS (M353),D Whyte,J Size,123,1078,8,N,6 5 5 2,1:34.46,1.4,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
3,1.0,ABLE ONE (CG108),J Lloyd,J Moore,128,1143,9,1/2,1 1 1 3,1:34.53,9.9,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
4,6.0,SUNNY KING (CH105),G Mosse,J Moore,123,1195,6,1-3/4,7 8 8 4,1:34.69,13.0,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
5,3.0,IRIAN (CL187),T Clark,J Moore,123,1056,4,2-1/2,8 7 6 5,1:34.83,25.0,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
6,8.0,LEADING CITY (CK298),U Rispoli,J Moore,123,1254,3,3,3 3 2 6,1:34.89,32.0,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
7,5.0,DESTINED FOR GLORY (M207),O Doleuze,J Moore,123,1143,7,3-1/4,9 9 9 7,1:34.96,20.0,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
8,4.0,BEAUTY FLASH (CK314),M Chadwick,A S Cruz,123,1221,5,3-3/4,2 2 3 8,1:35.03,27.0,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
9,9.0,FAT CHOY OOHLALA (CL250),Z Purton,C H Yip,123,1099,2,4-1/4,5 6 7 9,1:35.11,12.0,2012/04/01,ST,7,Hong Kong Group Two,1600M,,GOOD,"TURF - ""B+2"" Course",25.11,48.49,1:11.68,1:34.43,,,25.11,23.38,23.19,22.75,nan,nan
1,1.0,LITTLE BRIDGE (CL285),Z Purton,C S Shum,133,1159,6,-,2 2 1,0:55.98,7.4,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
2,5.0,CAPTAIN SWEET (CL354),J Lloyd,J Moore,127,1169,9,2-1/4,3 6 2,0:56.32,5.8,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
3,10.0,NEW VISION (M028),M Du Plessis,P O'Sullivan,113,1189,10,2-1/4,7 7 3,0:56.34,5.0,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
4,7.0,FAMILISTS (M102),W M Lai,D J Hall,115,1112,11,3,9 10 4,0:56.45,66.0,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
5,11.0,CALIFORNIA CHOICE (M114),M Chadwick,A S Cruz,113,1232,2,3-1/2,4 1 5,0:56.55,4.3,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
6,9.0,HORSE GALORE (CL220),Y T Cheng,Y S Tsui,115,1131,7,4-1/2,1 3 6,0:56.69,13.0,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
7,4.0,LET ME FIGHT (CL176),B Prebble,J Moore,128,1046,8,5-1/4,8 8 7,0:56.81,4.6,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
8,6.0,DYNAMIC BLITZ (CJ339),A Suborics,P F Yiu,120,1131,4,6-1/2,5 4 8,0:57.01,61.0,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
9,8.0,FLYING COLOURS (CJ111),C W Wong,D Cruz,115,1193,1,7,6 9 9,0:57.12,44.0,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
10,2.0,SACRED KINGDOM (CG268),G Mosse,P F Yiu,133,1199,5,7-3/4,10 5 10,0:57.24,7.8,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
11,3.0,NOBLE CONQUEROR (CG169),M L Yeung,A Lee,129,1161,3,18-1/4,11 11 11,0:58.92,99.0,2012/04/01,ST,8,Hong Kong Group Three,1000M,90+,GOOD,"TURF - ""B+2"" Course",13.41,34.19,55.98,,,,13.41,20.78,21.79,nan,nan,nan
1,2.0,ELEGANCE KLAMMER (M228),M Chadwick,J Moore,124,1021,6,-,7 7 7 1,1:35.71,12.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
2,3.0,WINNING APEX (N128),O Doleuze,C W Chang,126,1049,7,1/2,4 4 3 2,1:35.79,19.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
3,9.0,LOMBARDI (CK406),T Clark,P F Yiu,120,1109,8,3/4,6 5 6 3,1:35.84,32.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
4,1.0,JIMSON THE BEST (CL016),K C Ng,C H Yip,123,1286,3,1-1/4,2 2 2 4,1:35.90,12.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
5,8.0,JOLLY FINE (M294),G Mosse,P F Yiu,120,1070,5,1-1/2,5 6 5 5,1:35.95,8.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
6,13.0,CRAIG'S PRIDE (M274),W M Lai,J Moore,112,1080,9,1-3/4,8 8 8 6,1:35.97,6.8,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
7,4.0,PERCY JACKSON (N188),B Prebble,S Woods,124,954,10,2-1/4,9 10 9 7,1:36.06,6.1,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
8,7.0,CLASSIC JEWELLERY (M329),D Whyte,J Size,120,1026,13,2-3/4,3 3 4 8,1:36.14,3.7,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
9,12.0,SUPER BOBO (CJ116),M Du Plessis,K W Lui,115,1122,4,3,10 9 10 9,1:36.18,55.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
10,5.0,BLESSING (CJ337),A Suborics,A Schutz,122,1104,2,6,11 11 11 10,1:36.65,10.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
11,10.0,NOBLE DEFEATER (N232),Y T Cheng,L Ho,116,1215,1,7-1/2,1 1 1 11,1:36.92,10.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
12,6.0,ZACHARY (N146),M L Yeung,K W Lui,118,1094,11,7-3/4,12 12 12 12,1:36.95,28.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
13,11.0,SICHUAN LEGEND (M248),U Rispoli,R Gibson,118,1192,12,8,13 13 13 13,1:37.00,47.0,2012/04/01,ST,9,Class 3,1600M,80-60,GOOD,"TURF - ""B+2"" Course",24.52,48.90,1:12.70,1:35.71,,,24.52,24.38,23.80,23.01,nan,nan
1,5.0,PACKING WHIZ (N120),B Prebble,J Moore,124,1193,10,-,4 5 4 1,1:34.90,4.1,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
2,7.0,WAH MAY STAR (M254),Y T Cheng,Y S Tsui,121,1165,12,3/4,6 6 7 2,1:35.01,5.9,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
3,2.0,PACKING TYCOON (N010),Z Purton,A S Cruz,127,1105,4,1,5 8 8 3,1:35.05,14.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
4,1.0,WILLIE CAZALS (N119),M Chadwick,A S Cruz,126,1067,3,1-1/4,11 10 9 4,1:35.08,20.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
5,9.0,FINEZZA (M035),O Doleuze,P O'Sullivan,122,1138,1,1-1/2,7 7 6 5,1:35.15,8.5,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
6,10.0,FREE JUDGEMENT (M163),A Suborics,S Woods,121,1158,8,1-3/4,12 12 12 6,1:35.19,16.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
7,13.0,KING OF REASON (M154),M Du Plessis,P F Yiu,118,1118,13,2,13 13 13 7,1:35.20,99.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
8,6.0,VICTOR DELIGHT (M121),G Mosse,C Fownes,123,1032,5,5,9 9 10 8,1:35.70,28.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
9,12.0,I SMELL MONEY (M019),J Lloyd,J Size,118,1148,11,6,2 2 1 9,1:35.87,19.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
10,8.0,DRAGON FIGHTER (CL260),M L Yeung,A Lee,119,1056,9,6-1/4,3 4 3 10,1:35.91,19.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
11,14.0,TRAVEL BRAND (N112),C W Wong,C H Yip,116,1071,2,6-1/2,10 11 14 11,1:35.93,99.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
12,4.0,EARL OF LEITRIM (N006),D Whyte,J Size,124,1090,6,7-1/4,8 3 5 12,1:36.05,3.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
13,11.0,PERFECT MOMENT (N168),T Clark,R Gibson,120,1184,7,8-3/4,14 14 11 13,1:36.28,99.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
14,3.0,FORTUNE RED PEPPER (CK199),U Rispoli,A Schutz,125,1137,14,13-1/2,1 1 2 14,1:37.07,99.0,2012/04/01,ST,10,Class 2,1600M,100-80,GOOD,"TURF - ""B+2"" Course",24.70,47.37,1:11.23,1:34.90,,,24.70,22.67,23.86,23.67,nan,nan
