Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,LBW,Running Position,Finish Time,Win Odds,Date,Course,RaceNumber,Race type,Distance,Score range,Going,Handicap,Course Detail,Time 1,Time 2,Time 3,Time 4,Time 5,Time 6,Sectional Time 1,Sectional Time 2,Sectional Time 3,Sectional Time 4,Sectional Time 5,Sectional Time 6
3,5.0,HARMONY AND RICH (D110),Z Purton,W Y So,129,1084,10,1/2,4 6 3,0:56.64,4.1,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
4,10.0,UTOPIA LIFE (C166),S De Sousa,K L Man,124,1143,3,1-3/4,5 3 4,0:56.83,6.6,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
5,12.0,KA YING MASTER (C240),J Moreira,T P Yung,122,1165,2,2-3/4,7 5 5,0:56.97,6.4,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
6,4.0,KASI FARASI (B385),M L Yeung,K H Ting,130,1065,4,3,10 10 6,0:57.00,148.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
7,6.0,LUCKY PUZZLE (D112),H N Wong,Y S Tsui,124,1020,8,4,13 13 7,0:57.16,452.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
8,9.0,LARSON (D199),N Callan,J Moore,125,997,5,4-1/2,2 4 8,0:57.24,27.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
9,1.0,BALTIC WHISPER (B216),G van Niekerk,C S Shum,133,1148,7,4-1/2,1 1 9,0:57.27,16.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
10,13.0,DRAGON HAS LANDED (D182),T Piccone,C S Shum,121,1133,6,4-3/4,6 7 10,0:57.28,155.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
11,14.0,BEAUT BEAUT (A315),H W Lai,L Ho,118,1179,11,6,8 9 11,0:57.50,130.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
12,11.0,GOKO (A270),H T Mo,C H Yip,119,1289,13,6-1/2,9 11 12,0:57.58,33.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
13,7.0,NUREMBERG (C369),K Teetan,A S Cruz,127,1044,12,9,14 14 13,0:57.96,52.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
14,3.0,SUPER JUNIOR (V390),K H Chan,T P Yung,121,1257,9,11-3/4,11 12 14,0:58.42,36.0,2020/02/02,ST,8,Class 3,1000M,80-60,GOOD,1.0,"TURF - ""C"" Course",13.20,33.95,56.53,,,,13.20,20.75,22.58,nan,nan,nan
1,8.0,INNER FLAME (D055),A Badel,D J Whyte,122,1105,9,-,1 1 1,1:09.47,1.5,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
2,1.0,INVINCIBLE MISSILE (C037),Z Purton,W Y So,133,1086,11,SH,8 6 2,1:09.50,11.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
3,11.0,KA YING LEGEND (B234),M L Yeung,T P Yung,119,1128,4,1/2,2 3 3,1:09.56,69.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
4,12.0,GLENEALY GENERALS (B475),K Teetan,C H Yip,118,1102,2,1-1/4,5 9 4,1:09.68,6.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
5,9.0,ISLAND SHINE (D040),K C Leung,P F Yiu,122,1168,3,1-1/2,6 5 5,1:09.72,12.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
6,4.0,CALIFORNIA ARCHER (A417),T Piccone,A S Cruz,128,1130,1,2,4 4 6,1:09.80,41.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
7,3.0,WIND N GRASS (D197),J Moreira,J Size,130,1105,5,2-3/4,3 2 7,1:09.91,39.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
8,10.0,HONEST WAY (B200),N Callan,D E Ferraris,120,1244,8,3-1/4,7 11 8,1:09.99,19.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
9,7.0,HIGH RISE SOLDIER (C511),C Y Ho,K W Lui,122,1049,10,3-1/4,9 8 9,1:09.99,19.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
10,2.0,PERFECT GLORY (B411),H N Wong,C Fownes,129,1116,6,3-3/4,10 7 10,1:10.06,41.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
11,5.0,EVEN KEEL (C442),M F Poon,L Ho,122,1018,7,5-1/2,12 12 11,1:10.36,223.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
12,6.0,FIRST RESPONDER (C205),G van Niekerk,J Moore,123,1153,12,6-1/4,11 10 12,1:10.46,25.0,2020/02/02,ST,9,Class 3,1200M,80-60,GOOD,1.0,"TURF - ""C"" Course",24.41,47.02,1:09.47,,,,24.41,22.61,22.45,nan,nan,nan
1,10.0,BUTTERFIELD (C462),G van Niekerk,C S Shum,120,1113,1,-,4 3 4 2 1,1:46.71,12,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
2,8.0,COLUMBUS COUNTY (C465),Z Purton,C Fownes,121,1040,2,1/2,9 10 11 10 2,1:46.80,3.8,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
3,13.0,HIGH REV (C007),C Y Ho,D J Hall,118,1182,8,3/4,6 5 7 8 3,1:46.83,14,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
4,6.0,SUPER OASIS (D085),J Moreira,F C Lor,123,1143,5,1-1/4,5 7 10 11 4,1:46.90,3.7,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
5,3.0,HELENE LEADINGSTAR (C165),T Piccone,A S Cruz,127,1052,3,3-1/4,13 12 13 13 5,1:47.22,11,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
6,4.0,NICCONI EXPRESS (C024),B Shinn,J Size,125,1065,4,4,7 9 8 6 6,1:47.33,5.4,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
7,9.0,ENRICHMENT (B457),L Hewitson,J Size,121,1086,11,4,12 11 3 3 7,1:47.35,40,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
8,12.0,SAVVY NINE (D056),A Badel,J Moore,119,1101,10,4-1/2,8 6 6 5 8,1:47.44,21,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
9,7.0,ENJOYING (D066),S De Sousa,J Moore,122,1166,12,5-1/4,10 8 9 9 9,1:47.55,6.3,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
10,14.0,AMAZING BEATS (C507),K Teetan,P O'Sullivan,117,1164,13,7-1/4,3 4 5 7 10,1:47.88,79,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
11,11.0,CLASSIC BEAUTY (C049),K H Chan,J Moore,109,1111,14,9,1 1 1 1 11,1:48.15,213,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
12,5.0,TIANCHI MONSTER (B350),M F Poon,W Y So,122,1141,9,9-1/4,11 13 12 12 12,1:48.19,115,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
13,1.0,GLORIOUS ARTIST (B210),K C Leung,F C Lor,133,1130,6,9-1/2,2 2 2 4 13,1:48.24,131,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
WX-A,2.0,SAVVY SIX (B153),M Chadwick,A S Cruz,130,---,---,---,---,---,---,2020/02/02,ST,10,Class 2,1800M,100-80,GOOD,1.0,"TURF - ""C"" Course",13.92,36.23,1:00.24,1:23.83,1:46.71,,13.92,22.31,24.01,23.59,22.88,nan
1,11.0,FOX CHEUNGER (B187),M Chadwick,K W Lui,115,1014,8,-,7 5 1,1:10.20,33.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
2,4.0,DEMONS ROCK (B263),Z Purton,D J Hall,129,1073,10,1-3/4,1 1 2,1:10.50,5.2,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
3,12.0,NASHASHUK (V143),K Teetan,J Size,113,1129,1,2,4 2 3,1:10.50,10.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
4,9.0,SHOW MISSION (T436),G van Niekerk,C W Chang,119,1120,6,3,11 8 4,1:10.68,8.7,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
5,10.0,TRIUMPHANT LORD (C101),M F Poon,C S Shum,115,1137,7,3-1/4,10 11 5,1:10.70,9.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
6,5.0,LA BOMBA (B143),J Moreira,D J Whyte,128,1069,5,3-1/2,3 4 6,1:10.75,4.5,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
7,6.0,EXPONENTS (A031),H N Wong,Y S Tsui,122,1144,11,5-1/4,8 9 7,1:11.04,36.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
8,1.0,PRAWN YEAH YEAH (B381),N Callan,R Gibson,133,1150,4,5-1/4,5 6 8,1:11.05,14.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
9,3.0,STARLOT (V367),T Piccone,P O'Sullivan,131,1203,9,5-1/4,12 12 9,1:11.06,17.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
10,8.0,LIGHTNING MISSILE (A281),C Y Ho,K L Man,122,1173,2,9-1/4,6 7 10,1:11.68,4.1,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
11,2.0,GOLDEN GENERAL (A346),H T Mo,K H Ting,128,1195,3,10-3/4,9 10 11,1:11.94,29.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
12,7.0,JIMSON THE DRAGON (C017),M L Yeung,C H Yip,125,1047,12,14-1/2,2 3 12,1:12.52,56.0,2020/02/05,HV,1,Class 5,1200M,40-0,GOOD,1.0,"TURF - ""C"" Course",23.95,46.56,1:10.20,,,,23.95,22.61,23.64,nan,nan,nan
1,8.0,WINNING WAYS (B332),Z Purton,C S Shum,121,1191,7,-,4 4 1,0:57.25,3.5,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
2,10.0,TRAVEL DATUK (V235),A Badel,R Gibson,120,1098,4,N,8 5 2,0:57.32,17.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
3,12.0,OVERSUBSCRIBED (C361),J Moreira,D J Hall,117,1147,11,N,9 9 3,0:57.32,10.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
4,6.0,HAPPY GOOD GUYS (B466),C Y Ho,P F Yiu,125,1130,1,1,2 2 4,0:57.41,1.8,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
5,1.0,SHANGHAI MASTER (A337),M Chadwick,K W Lui,133,1179,12,2-1/4,11 11 5,0:57.60,41.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
6,9.0,LOOK ERAS (V123),K H Chan,Y S Tsui,110,1089,5,2-3/4,1 1 6,0:57.68,14.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
7,3.0,DECISIVE ACTION (C152),H W Lai,C H Yip,128,1092,9,3,12 12 7,0:57.73,105.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
8,4.0,MR WISEGUY (C543),K Teetan,D J Whyte,127,1060,6,3-1/4,7 7 8,0:57.77,46.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
9,7.0,HAPPY WINNER (B450),K C Leung,C W Chang,121,1109,8,4-1/4,10 8 9,0:57.92,176.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
10,2.0,EVERBRAVE (A364),N Callan,K L Man,129,1224,3,4-1/4,5 6 10,0:57.95,27.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
11,5.0,DR PROACTIVE (A345),H N Wong,K H Ting,122,1094,10,4-1/2,6 10 11,0:57.96,23.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
12,11.0,GOUTEN OF GARO (A291),L Hewitson,D E Ferraris,118,1114,2,5-3/4,3 3 12,0:58.19,31.0,2020/02/05,HV,2,Class 4,1000M,60-40,GOOD,1.0,"TURF - ""C"" Course",12.87,34.41,57.25,,,,12.87,21.54,22.84,nan,nan,nan
1,8.0,METHANE (C469),L Hewitson,D E Ferraris,121,1074,7,-,6 6 6 1,1:39.90,16.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
2,3.0,LET'S TAKE IT EASY (A140),K C Leung,L Ho,127,1066,8,3/4,8 8 7 2,1:40.04,8.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
3,2.0,HARRIER JET (T372),N Callan,P O'Sullivan,131,1136,3,1-3/4,4 4 4 3,1:40.17,12.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
4,10.0,ENJOY LIFE (A125),J Moreira,Y S Tsui,120,1121,11,1-3/4,11 12 9 4,1:40.19,14.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
5,12.0,SUPREME PLUS (C252),M L Yeung,F C Lor,114,1109,2,3-1/4,3 3 3 5,1:40.41,26.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
6,11.0,POLYMER LUCK (T326),G van Niekerk,K H Ting,120,1090,4,3-1/4,2 2 2 6,1:40.44,4.1,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
7,6.0,PERFECT TO PLAY (B095),C Y Ho,C Fownes,126,1040,12,3-1/2,12 11 12 7,1:40.45,6.2,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
8,1.0,PLAY WISE (A411),M F Poon,C H Yip,131,1077,9,3-1/2,9 9 11 8,1:40.48,23.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
9,9.0,CITY LEGEND (A086),Z Purton,T P Yung,120,1047,10,4,10 10 10 9,1:40.53,5.6,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
10,5.0,VILLA FIONN (B339),M Chadwick,P F Yiu,127,1013,6,4,7 7 8 10,1:40.54,7.2,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
11,7.0,CIRCUIT NUMBER ONE (B373),H T Mo,A S Cruz,118,1069,1,5-3/4,1 1 1 11,1:40.83,15.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
12,4.0,TOUCH OF FAITH (C529),K Teetan,D J Whyte,127,1068,5,7-3/4,5 5 5 12,1:41.16,80.0,2020/02/05,HV,3,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.03,52.18,1:16.69,1:39.90,,,28.03,24.15,24.51,23.21,nan,nan
1,4.0,GOOD FOR YOU (T265),G van Niekerk,Y S Tsui,129,1049,2,-,9 8 1,1:09.83,7.8,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
2,9.0,CALIFORNIA RAD (D147),T Piccone,A S Cruz,124,1201,11,SH,6 6 2,1:09.85,7.1,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
3,3.0,MEHBOOB (C239),M Chadwick,P O'Sullivan,130,1220,8,1,2 2 3,1:09.99,6.2,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
4,5.0,WINNER'S HEART (D044),Z Purton,F C Lor,128,1220,6,2,3 4 4,1:10.14,3.3,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
5,11.0,SHINING ON (A359),C Y Ho,K W Lui,122,1021,10,2-1/4,10 10 5,1:10.20,14.0,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
6,6.0,CEREFINO (A398),K Teetan,W Y So,126,1064,9,2-1/2,7 9 6,1:10.24,36.0,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
7,1.0,LORIZ (C036),K H Chan,P F Yiu,123,1237,4,3,1 1 7,1:10.32,5.1,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
8,12.0,AURORA STEED (C023),J Moreira,J Size,117,1113,3,3-1/2,4 3 8,1:10.40,8.2,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
9,8.0,FOREVER SHARP (C467),A Badel,C S Shum,125,1073,5,4-3/4,5 5 9,1:10.58,20.0,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
10,2.0,SMART THINKER (D060),N Callan,R Gibson,131,1043,7,9-3/4,11 11 10,1:11.38,331.0,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
11,10.0,KING PRINT (C123),H W Lai,C H Yip,124,1126,1,12-1/2,8 7 11,1:11.82,119.0,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
12,7.0,DASHING GRACE (C513),M L Yeung,T P Yung,126,1093,12,13-1/4,12 12 12,1:11.96,221.0,2020/02/05,HV,4,Class 4,1200M,60-40,GOOD,1.0,"TURF - ""C"" Course",23.88,46.66,1:09.83,,,,23.88,22.78,23.17,nan,nan,nan
1,1.0,THUNDER STOMP (V279),G van Niekerk,Y S Tsui,133,1187,6,-,1 1 1 1,1:40.62,8.9,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
2,4.0,DOR DOR (C109),K Teetan,J Size,130,1032,7,2-1/4,8 8 7 2,1:40.99,7.0,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
3,5.0,CASA DE FORCA (C289),J Moreira,A S Cruz,129,1199,4,2-3/4,6 7 8 3,1:41.06,2.8,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
4,2.0,FLAME LILY (B050),T Piccone,F C Lor,132,1215,5,3-1/4,4 4 5 4,1:41.14,10.0,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
5,10.0,LIGHTNING STEED (B274),M Chadwick,C Fownes,121,1111,10,3-1/4,2 2 2 5,1:41.14,5.6,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
6,9.0,MANAGEMENT STAR (B006),C Y Ho,K W Lui,122,1108,1,3-1/2,12 12 9 6,1:41.17,6.7,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
7,8.0,TUNG WAH GLORY (D006),M L Yeung,T P Yung,125,1051,8,3-1/2,10 10 11 7,1:41.17,196.0,2020/02/05,HV,5,Class 4,1650M,60-40,GOOD,1.0,"TURF - ""C"" Course",28.85,53.56,1:17.43,1:40.62,,,28.85,24.71,23.87,23.19,nan,nan
