Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
1,4,STERLING CITY  (N152),B Prebble,--,"Broke with others, camped 1 off with cover behind midfield, progress 700m, switched out turning in, shaken up 400m, led 200m, driven to wire.",2013-03-17,5
2,11,NEW DEERFIELD  (N005),C Williams,B/TT,"Held up to race at tail on rail, keen early, switched out for progress on turn, shifted wider 300m, strong closer, just held.",2013-03-17,5
3,10,CALIFORNIA BOUNTY  (P222),M Chadwick,TT1,"Speed to lead, shaken up in front 350m, all out & headed 200m, boxed on to wire.",2013-03-17,5
4,6,CAPE CANAVERAL  (N393),A Suborics,TT,"Smart start, sat midfield 1 off with cover, shaken up 350m, ran on soundly.",2013-03-17,5
5,2,ABLE SPEED  (CK210),U Rispoli,B/H/TT,"Fast break, bustled to flank leader 1 off no cover, driven 400m, one paced in run home.",2013-03-17,5
6,5,ROMAN SOLDIER  (N372),D Whyte,B/H,"Settled last pair 1 off, niggled 600m, driven 400m, closed out centre track for decent late gains.",2013-03-17,5
7,7,FIONN'S TREASURE  (M386),T Angland,--,"Broke well to race handy 1 off with cover, outpaced & crowded 350m, one-paced in run home.",2013-03-17,5
8,1,WINDICATOR STAR  (N233),Z Purton,P/TT,"Fair break, sat rail midfield, progress to 2nd & every chance 300m, tapered thereafter.",2013-03-17,5
9,9,WINDICATOR POWER  (CL424),C Y Ho,P/TT,"Tardy break, at tail initially, keen hold to roll through field to sit 3 wide no cover 3rd 800m, ridden 350m, found nothing & faded.",2013-03-17,5
10,3,PIZZAZZ  (CL145),K C Leung,B-/H2/TT,"Broke well, dropped back to rail near rear, hard-ridden into straight, struggled in run to wire, eased late.",2013-03-17,5
11,8,HEALTH WISE  (P219),T H So,--,"Fair start, over-raced early, trapped wide no cover midfield, driven widest into straight, bumped 400m, found nothing & weakened out.",2013-03-17,5
1,7,LORD DRAGON  (N165),T Angland,B2/TT,"Eased to sit behind midfield, 5Ls off the leader 2 wide, not suited by the slow tempo, dashed well 300M to score.",2013-03-17,6
2,5,JUN JU  (N291),Y T Cheng,TT,"Eased back, 6Ls off the leader 2-3 wide, dashed strongly 250M despite not suited by the slow pace, just beaten by a neck in 2nd.",2013-03-17,6
3,3,FLORAL MAN  (N092),Z Purton,B/TT,"Eased to rear, 7.5Ls off the leader 2 wide, harmed by the slow pace, held up most straight, dashed strongly for 3rd.",2013-03-17,6
4,8,BULLISH BOY  (P008),M Chadwick,TT,"Led by 1L at advantageous slow sectionals 2 wide, hung on strongly until 150M overhauled, just missed a place.",2013-03-17,6
5,14,PRINCIPAL  (P108),B Prebble,H-,"Pressed forward, 2.5Ls off the slow pace, along the fence throughout, made steady ground in straight.",2013-03-17,6
6,11,GREAT PEGASUS  (CL359),M L Yeung,B,"Allowed to travel forward, 2.5Ls off the leader 3 wide, benefited by the slow tempo, just held ground in straight.",2013-03-17,6
7,1,SIGHT LOVER  (P061),D Whyte,--,"Very slow away, 4Ls off the leader along the rails, harmed by the slow tempo, blocked most straight, never tested.",2013-03-17,6
8,6,POWER BLITZ  (N361),U Rispoli,B/TT,"Hard ridden early but not muster, 6Ls off the leader on the fence, harmed by the slow pace, lack room in straight but kept dashing well to the line.",2013-03-17,6
9,2,DOUBLE DRAGON  (CK019),C Y Lui,H,"Hard ridden forward, just off the leader on the fence, favoured by the slow sectionals, flattened 200M.",2013-03-17,6
10,4,HEART WOOD  (M378),G Mosse,--,"Behind midfield, 5Ls off the leader 3 wide, harmed by the slow pace, progressed steadily 300M.",2013-03-17,6
11,12,MEDIC KINGDOM  (N238),R Fourie,--,"Eased to sit in midfield, 3.5Ls off the leader, raced very keenly, harmed by the slow tempo, no dash.",2013-03-17,6
12,10,PEACEFUL MISSION  (P114),O Doleuze,H-/B1/XB1/TT1,"Midfield, 4Ls off the leader 3 wide, not suited by the slow pace, just held ground.",2013-03-17,6
13,13,SHAREMA FEELING  (M195),A Suborics,B/TT,"Pushed forward, 2Ls off the slow pace 2 wide, soon emptied 300M.",2013-03-17,6
14,9,KEEP RUNNING  (P076),W C Marwing,H,"Rolled forward, 1L off the leader 3 wide, suited by the slow tempo, dropped off 400M.",2013-03-17,6
1,1,AMBITIOUS DRAGON  (CK399),Z Purton,B,"Jumped well, restrained to find cover, shifted out entering straight, shot away from field inside 200m for easy win.",2013-03-17,7
2,7,TIME AFTER TIME  (M259),G Mosse,XB/TT,Taken back after start and last until turn. Taken wide 400m and ran on well without threatening winner.,2013-03-17,7
3,2,GLORIOUS DAYS  (M353),D Whyte,B,"Taken forward from wide draw and trapped 3-wide without cover. Got cover turn, looked chance 300m, flattened.",2013-03-17,7
4,3,LUCKY NINE  (CL259),B Prebble,--,"Began awkwardly, raced in midfield one off the fence, bumped 400m, kept on one pace. Pulled up lame right front.",2013-03-17,7
5,4,THUMBS UP  (CK005),T Clark,--,"No early pace and held along rail towards rear to straight. Blocked for run 400m, taken wider, finished off nicely.",2013-03-17,7
6,5,CAPTAIN SWEET  (CL354),W C Marwing,B,Made use of inside draw to hold box seat to straight. Put under intense pressure from 400m but only one-paced.,2013-03-17,7
7,8,ADMIRATION  (CL216),U Rispoli,B-,Restrained early to sit 2-back the fence until straight. Shaken up 400m but found little under pressure.,2013-03-17,7
8,6,CERISE CHERRY  (CL141),T Angland,B/TT,Taken forward to sit outside leader before the turn. Looked chance 400m before giving ground from 200m.,2013-03-17,7
9,9,PENGLAI XIANZI  (CK248),M Chadwick,TT,Rolled forward three-wide to take clear lead before the turn. Set good section before tiring from 300m.,2013-03-17,7
1,1,AKEED MOFEED  (P125),D Whyte,XB,"Settled well in midfield early stages, pushed to 3-wide when pace slackened 1300M, moved strongly into contention near 400M, quickened to lead 150M, in control after.",2013-03-17,8
2,14,ENDOWING  (N371),D Dunn,B,"Held up midfield along the fence early, moved closer to track leaders when pace slackened in middle stages, challenged strongly passing 300M, battled on to go 2nd near the line.",2013-03-17,8
3,3,GOLD-FUN  (P045),O Doleuze,CP,"Guided into a 2-wide position just behind leaders, pushed to 3-wide 1300M when pace slackened, led 300M-150M, battled on when winner got past, lost 2nd near line.",2013-03-17,8
4,10,RAINBOW CHIC  (P118),B Prebble,--,"Settled towards the rear on inner, moved closer nearing 800M, held up early straight, chased leaders from 300M, kept on to the line but was always held.",2013-03-17,8
5,13,POETIC JUSTICE  (P182),G Mosse,H/XB/TT,"Slow to begin, held up off the pace in last pair, ridden out near 450M, switched widest and closed off well to be closest at finish.",2013-03-17,8
6,2,AUTUMN GOLD  (P044),R Moore,SR,"Taken across to the rails soon after the start, settled inside of last pair 6Ls off the pace, had no clear passage turning in, guided to clear from 300M and stayed on.",2013-03-17,8
7,5,PRESIDENT LINCOLN  (N267),M Chadwick,TT,"Reserved in midfield along the 2-path, lacked an immediate response inside 400M, made some late headway but never reached leaders.",2013-03-17,8
8,12,BEST SHOW  (N438),Z Purton,V/TT1,"Not hurried in early stages, held up towards the rear, ran on fairly when driven 400M, hung in under pressure mid-straight, never a serious threat.",2013-03-17,8
9,6,ASHKIYR  (P151),W C Marwing,--,"From draw 13 crossed to a 3-wide position towards the rear, found less than expected when driven out passing 400M, flattened final 100M.",2013-03-17,8
10,4,IT HAS TO BE YOU  (N356),T Clark,--,"Caught 3-wide without cover in midfield, pushed wider 1300M then strode forward to join leaders, checked 250M, no extra mid-straight and weakened.",2013-03-17,8
11,7,WAH MAY STAR  (M254),C Williams,--,"Always In touch, hampered by the slackening pace down the back straight, outpaced passing 400M, never dangerous after.",2013-03-17,8
12,11,ALBICELESTE  (P273),T Angland,H/TT,"Positively ridden early stages, tracked pace from 1500M, ranked alongside leader 1000M, failed to pick up when pressed inside 400M, weakened right out.",2013-03-17,8
13,9,JUN GONG  (N325),Y T Cheng,CP,"Sent forward, went 2Ls clear entering back straight then slowed down the pace, pressed by rivals from 1000M, had little left turning home, soon beaten and faded.",2013-03-17,8
1,7,VICTORIUS  (N423),D Whyte,B,"Ridden along early to sit 2-back, one-off to straight. Taken 4-wide at 400m but ran on strongly, holding off late challenge.",2013-03-17,9
2,8,AEROVELOCITY  (P069),T Clark,TT1,"Bumped start, then raced greenly when seeking cover 800m. Shifted in and unbalanced turn, ran on strongly final 400m.",2013-03-17,9
3,11,EXCITING DREAM  (P191),W C Marwing,H,"Missed start, taken back across runners to rail. Last into straight, forced to change course twice but ran on strongly.",2013-03-17,9
4,12,BOMBER JET  (N225),T H So,H/XB,Restrained early and held away from rail towards rear. Taken to centre of track entering straight and finished off nicely.,2013-03-17,9
5,4,BIG FOUR  (P102),O Doleuze,H/TT,"A little slow to move, taken back across runners to fence. Made good round final 400m while shifting ground.",2013-03-17,9
6,1,BULLISH FRIEND  (N333),M Chadwick,TT,"Hard ridden to lead but kept away from fence by inside runner. Joined at 400m, still in front 200m before giving ground.",2013-03-17,9
7,2,NORDIC ONE  (N370),U Rispoli,TT,"Taken forward from good draw to hold rail 2-back from leading pair. Blocked for run 400m, closed in 200m before flattened.",2013-03-17,9
8,10,COUNTRY CHARM  (M252),K C Leung,B,Taken forward from inside draw to hold box seat. Started run 400m which ended 200m later. One-paced.,2013-03-17,9
9,3,GOOD TREASURE  (P193),A Suborics,B1,"Began awkwardly then bumped, dropping to rear. Improved around turn but only one-paced in straight.",2013-03-17,9
10,13,BORN TO WIN  (N386),C Y Ho,H,"No early speed, dropping to rear but away from fence. Taken out in straight but found little under pressure.",2013-03-17,9
11,14,SAMADHI  (N200),H W Lai,B,"Jumped well and hugged rail inside leader. Joined leader 400m, still in contention 200m before fading final stages.",2013-03-17,9
12,5,FLYING CHAPARRAL  (M245),C K Tong,SR,Hard ridden to take forward position but not enough speed and held wide. Gave ground from 300m.,2013-03-17,9
13,6,KING DERBY  (P225),T Angland,TT-,Jumped well and taken forward but held three-wide without cover till 300m when weakened gradually.,2013-03-17,9
14,9,KING TAI SING  (P175),R Fourie,--,Difficult to load. Jumped OK but no speed and soon in last pair to straight. Found nothing when put under pressure.,2013-03-17,9
1,4,METALLIC STAR  (N309),Z Purton,H/TT,"Settled back behind midfield, 7ls or so from top end, suited by even tempo, made run approaching bend, let down strongly down middle to close over the top snatching victory in final strides.",2013-03-17,10
2,8,BERLINSKI  (P014),B Prebble,--,"Took a nice trail on rails 2ls behind leaders, travelled well in mid-section, stalked them turning and challenged strongly to take over inside 200m, caught in final strides.",2013-03-17,10
3,11,GREAT CHARM  (P111),M Chadwick,SR,"Began well, travelled strongly early an went on to lead, raced 2 wide shading inside horse going strongly to bend, held front until 200m when overhauled, kept on well thereafter.",2013-03-17,10
4,12,SUPREME FLIGHT  (M199),R Fourie,TT,"Took a sit just off speed in 5th position racing 2 wide, ok trip to bend, right there turning, stayed on as usual without looking likely, made frame late.",2013-03-17,10
5,6,ADORATION  (M214),K C Ng,B,"Out in line, ridden up to take a prominent role, held rails but shaded by outside horse throughout, kept finding along inside and did well to be not fair away.",2013-03-17,10
6,1,PLENTIFUL  (CK319),G Mosse,B,"Took a trail racing 2 wide behind midfield, 6ls back, fair run in mid-section, tracked up 3 wide rounding bend, closed off between horses in straight with usual honest finish.",2013-03-17,10
7,7,HO IN ONE  (N382),R Moore,CP,"Positioned 3 wide with cover for journey, 5ls back in midfield, came wider turning, lacked a dash but kept on fairly holding ground in straight.",2013-03-17,10
8,3,OWNERS' PRIDE  (N044),T Angland,TT,"Moderate break, mustered to sit just off midfield, quiet time on rails throughout, made some headway until 200m but was one paced thereafter.",2013-03-17,10
9,2,GALLANT TRIUMPH  (P173),U Rispoli,BO1/TT1,"No early pace, raced in rear division 7-8ls back on rails, well back and took inside runs on bend, made no serious headway.",2013-03-17,10
10,14,NATURAL CHAMPION  (P194),H W Lai,H1,"Settled in midfield racing 2 wide, even trip to bend, condition gave out and gradually gave ground.",2013-03-17,10
11,5,SUN HUSSAR  (P129),O Doleuze,--,"Taken down to rear from a wide alley, raced 8ls or so back in running line, same margin back turning, passed only tired runners late.",2013-03-17,10
12,13,DIAMOND START  (P211),M L Yeung,--,"Landed coveted 1 out 1 back spot, no excuse in run, struggling approaching bend and gave in quickly in straight.",2013-03-17,10
13,9,VERDANE  (P184),W C Marwing,H1,"Restrained to rear from a wide gate, more than 8ls back on rails, still last turning, never factored.",2013-03-17,10
14,10,READY TO CELEBRATE  (P218),C Y Ho,TT,"Posted 3 wide without cover, 2-3ls back, did share of work on bend, folded soon after straightening.",2013-03-17,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-03-17,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-03-17,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2013-03-17,13
1,11,PLOT RATIO  (CK044),H W Lai,CP,"Settled just worse than midfield, switched out for a run entering straight, ran on well to assert authority inside final 100 metres.",2013-03-20,1
2,7,TAKE THE RAP  (CL369),D Whyte,CP/TT,"Began fairly, settled better than midfield in two-length 4th on rails, obtained a run on inside over 200 metres out, ran on to hold every chance only to be outsprinted close to home.",2013-03-20,1
3,4,GRACYTOM  (CL408),Z Purton,--,"Ridden along from a wide gate travelling one length back in 3rd and 3-wide without cover far side, tracked leaders into straight, kept on steadily without threatening.",2013-03-20,1
4,10,PETIT PRINCE  (N049),T H So,P,"Soon taken back to rear of field, remained similar when given reminders turning in, made up good ground down the straight, nearest at finish.",2013-03-20,1
