Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
12,7,HAPPY JAI JAI  (E069),C L Chau,TT,"Sat midfield, raced wide throughout, did not be ridden out to the finish (Disappointing performance, Must BT, See Incident Report).",2024-01-04,3
1,10,SURE JOYFUL  (G125),M F Poon,--,"Improved after the start, raced prominently before being steadied near the 1500m & then racing 1,1, thereafter. Closed well to take the lead at 150m, won by 0.75L.",2024-01-04,4
2,7,WIN WIN FIGHTER  (E347),C Y Ho,B,"Raced in midfield along the rail for the majority. Was 3.5L from lead entering last section, moved off the rail on straightening, shifted outwards & had difficulty getting clear until near 100m, charged to second late.",2024-01-04,4
3,11,AMAZING BOY  (D513),K C Leung,B2/TT,"Had a soft run along the rail just behind the leaders throughout. Improved to race on the leaders back from the 500m, stayed close to the rail in the straight, finished well to only be beaten 1.25L into third.",2024-01-04,4
4,3,KASA PAPA  (G312),C L Chau,TT,"Raced third last along the rail in early & middle stages. Stayed near the inside at the 400m when about 6L from lead, improved into tight run near 200m, was making ground when struck on nose at 150m, closed to just miss 3rd.",2024-01-04,4
5,12,SUPERB MOVE  (G304),Y L Chung,B/TT,"Was wide out of straight first time before improving to share lead at 1050m. Led momentarily before again racing outside leader from 850m. Obtained outright lead on straightening, passed by winner 150m, fought well late.",2024-01-04,4
6,6,NOBLE WIN  (H195),A Badel,E/XB,"Raced in midfield way from the rail throughout. Was just under 3L from the lead entering last section, finished off fairly to the line to finish in a bunch in midfield only beaten around 1.5L.",2024-01-04,4
7,2,DRAGON STAR  (H128),K Teetan,V/XB,"Pushed forward to lead, challenged in the lead near the 1050m, shared lead until regaining narrow outright lead near the 850m. Was immediately headed on straightening, battled away, and ultimately weakened into seventh.",2024-01-04,4
8,1,PRINCE ALEX  (G307),A Atzeni,SR/XB/TT,"Raced in midfield away from the rail throughout. Was 4L from the lead at the 400m mark, moved three wide at that stage, finished off only one paced to the line, no threat.",2024-01-04,4
9,9,STRONGEST BOY  (H027),L Hewitson,B/TT,"Shifted across behind runners & raced just worse than midfield away from rail. Steadied just before straightening when there was no run between rivals, was then held up until 150m, only tested final 100m, had some excuse.",2024-01-04,4
10,8,FORTUNE PRESIDENT  (G054),M Chadwick,--,"Crowded after the start & then raced just worse than midfield along the rail. Moved off the rail approaching the 400m mark when 4.5L from the lead, did little in the straight & could only hold deficit to the line.",2024-01-04,4
11,4,KILLER INSTINCT  (G020),L Ferraris,TT,"Drifted back after start & raced second last away from the rail. Was relegated to last near 600m, moved three wide with cover from 550m, the widest runner on straightening when next to last, failed to improve in straight.",2024-01-04,4
12,5,MERCHANT PRINCE  (H268),K H Chan,V/TT,"From the outside gate was shifted back to last. Moved wider on the track near the 700m & was left without cover, improved to midfield near the 400m when 4L from lead, weakened in straight to be last.",2024-01-04,4
1,12,SUPER FAST DRAGON  (G456),L Hewitson,B/XB/TT,"Taken back from a wide draw, raced towards rear on the outside, a bit closer on turn, very wide into straight, finished off very strongly to score.",2024-01-04,5
2,10,BEAUTY DESTINY  (H281),M Chadwick,CP/TT,"Bumped start, positioned 1-1/2L behind the leader on the inside, there to turn, showed good response in straight, took the lead 100M, kept on well but unable to hold off the winner late.",2024-01-04,5
3,9,OVERSUBSCRIBED  (C361),A Badel,XB,"Bumped on jumping, raced 3 wide in midfield, there to turn, taken wide in straight and finished off well to take a place.",2024-01-04,5
4,1,HARMONY FIRE  (E175),H Bentley,SR/TT,"Bumped start, raced prominently on the inside, shared lead turning in, kept on well early in straight, peaked and headed 100M, ran on evenly to the line.",2024-01-04,5
5,11,CIRCUIT SEVEN  (D474),M F Poon,B/H/TT,"Awkward leaving stalls and started very slowly, raced at rear on the inside, saved ground on turn, made good progress in straight without threatening.",2024-01-04,5
6,3,SAVVY DELIGHT  (E386),K Teetan,P/TT,"Bumped start, raced 2 wide behind midfield, 3 lengths or so back, similar position on turn, kept on same pace in straight.",2024-01-04,5
7,2,SERGEANT PEPPER  (E432),C L Chau,--,"Away well, sent forward to race prominently, 2 wide, shared lead turning in, peaked early in straight, weakened gradually final 100M.",2024-01-04,5
8,5,LIFE IS GOOD  (H118),Y L Chung,H/P/XB/TT,"Moderately away, raced 2 wide better than midfield, wider from 450M, showed limited response early in straight, ran on evenly thereafter. (Lost right front plate.)",2024-01-04,5
9,7,KOWLOON EAST STAR  (E158),B Avdulla,H/SR/TT,"Began well, sent forward to take the lead but trapped 3 wide, shared the lead with rivals turning in, peaked and headed 300M, weakened gradually in straight, eased final 50M. (See Racing Incidents.)",2024-01-04,5
10,8,SAME TO YOU  (H057),L Ferraris,H1,"Began fairly, raced behind midfield on the inside, saved ground on turn, peaked early in straight, weakened inside final furlong.",2024-01-04,5
11,4,FALCON COURT  (J056),A Atzeni,--,"Taken back from gate 10, raced at rear throughout, eased final 350M, unacceptable performance.",2024-01-04,5
1,4,GALLANT WAKING  (G165),C Y Ho,--,"Steadied early from a wide barrier to obtain cover towards the rear, angle out rounding the Turn, closed off strongly to score.",2024-01-04,6
2,1,MOMENTS IN TIME  (H474),Y L Chung,TT,"Broke well, ridden along early to be prominent, sat just behind the leader, improved nicely into the Straight, kept on well, just got caught near the line.",2024-01-04,6
3,7,THESIS  (H111),A Badel,TT,"Settled in front of midfield on the rail, made good progress, never threatened top 2.",2024-01-04,6
4,11,M UNICORN  (G466),H Bentley,H/P/TT,"Settled midfield 2 wide, began his run 3 wide at the 500M, got taken wider, run peaked inside 150M.",2024-01-04,6
5,5,IVY LEAGUE  (H116),L Ferraris,H/SR/XB/TT,"Settled in a handy position 2 wide, only one pace when asked. (See Incident Report)",2024-01-04,6
6,2,WINNING DRAGON  (E461),L Hewitson,H/B1/TT,"Settled in front of midfield 2 wide, switched out to 3 wide to improve at 500M, ran on evenly.",2024-01-04,6
7,3,PRIME MINISTER  (D288),M F Poon,TT,"Sat at the rear, under pressured at 600M, took time to respond, made some late ground.",2024-01-04,6
8,6,ABSOLUTE SUNSHINE  (H342),A Atzeni,CP/TT,"Settled worse than midfield on the rail, made no impression.",2024-01-04,6
9,10,FOOLISH HEART  (J054),K C Leung,V,"Sat behind midfield 2 wide, never a threat (See Incident Report)",2024-01-04,6
10,9,VIVA HUNTER  (E369),H T Mo,TT,"Ridden along early and showed good early speed to lead, weakened inside 200M.",2024-01-04,6
11,8,TRADITION  (J111),K Teetan,B1,"Settled midfield on the rail, never in contention.",2024-01-04,6
1,4,BON'S A PEARLA  (G449),A Badel,B,"Settled in last few in 9th on rail, obtained clear passage over 250 metres out, finished off the race strongly to snatch victory final strides.",2024-01-04,7
2,7,BEAUTY WAVES  (H294),K Teetan,XB/SR1,"Began moderately before travelling keenly early one back in 2nd on rail, 2L off the lead rounding home bend and into straight, fought on dourly only to find winner too strong.",2024-01-04,7
3,3,SUPERB CAPITALIST  (H092),Y L Chung,H/TT,"Attempted to make all setting a sound pace and kicking 2L clear onto home bend, unable to sustain tempo and swamped close to home.",2024-01-04,7
4,9,RIGHTEOUS ARION  (H059),M Chadwick,H/TT,"Began moderately, made steady headway along the rail to reach midfield 800 metres out, in similar position into straight, ran on steadily to narrowly miss a placing.",2024-01-04,7
5,2,TOMODACHI KOKOROE  (H303),C Y Ho,H-/TT,"Began fairly from a poor draw, improved steadily wide without cover to reach 3rd some 3L back inside the 700 metres, kept on one pace from similar position into straight.",2024-01-04,7
6,8,ACT OF FAITH  (H082),B Avdulla,B,"Jumped best from the widest draw before taken back towards rear in 8th, commenced move passing the 400 metres and widest into straight, fought on steadily without threatening.",2024-01-04,7
7,10,PARTERRE  (E234),L Hewitson,B,"Settled at the back, saved ground turning in, ran on steadily past well-beaten horses in straight.",2024-01-04,7
8,6,HOSS  (H055),H Bentley,XB/B1/TT,"Crowded at start before settling well behind, only ran past well-beaten horses in home straight.",2024-01-04,7
9,1,ATOMIC FORCE  (G221),L Ferraris,H/XB,"Jumped fairly before settling in midfield in 6th or 7th some 4L off the pace, slightly further off the speed rounding home bend, ran home one-paced under pressure.",2024-01-04,7
10,11,CHAMPION METHOD  (H366),C L Chau,CP1/TT,"Close up early, shifted back to some 3L back in 4th early in back straight, slightly further off the speed rounding home bend, kept on before weakening inside final 150 metres.",2024-01-04,7
11,5,EXCELLENT FIGHTER  (G343),A Atzeni,B/TT,"Prominent early before taken back to midfield, remained wide without cover to straight, dropped away quickly.",2024-01-04,7
1,6,MAJESTIC KNIGHT  (G258),K Teetan,B,"Positively ridden, tracked leader on settling, challenged down center of track and hit lead near 200M, dug deep late under pressure to just prevail. Game effort.",2024-01-04,8
2,8,WONDER KIT  (G455),L Hewitson,CP,"Fast into stride, held position just off leaders on settling, fought on well for much of the straight, gave everything but just came up short.",2024-01-04,8
3,1,HOWDEEPISYOURLOVE  (H093),B Avdulla,--,"Travelled well in midfield before moving closer to leaders 500M, loomed up mid-straight and fought hard to the line for a close 3rd.",2024-01-04,8
4,2,SON PAK FU  (G265),C L Chau,BO,"Dropped back and trailed the field, 8Ls to make up 400M, finished decently and came from well back to claim 4th. Too much to do. (Jockey questioned re his riding.)",2024-01-04,8
5,9,WINNING ICEY  (G246),H Bentley,TT,"Away with them, maintained a midfield position 5Ls off the pace, ran on steadily passing 300M without threatening first 3.",2024-01-04,8
6,12,HARMONY N BLESSED  (E061),M Chadwick,B/TT,"From draw 12 driven to find the lead, caught nearing 200M, no extra late and faded to finish 6th.",2024-01-04,8
7,10,GOKO WIN  (H069),A Badel,B,"Settled in the back half of the field, 9th at mid-way, brought wide into straight but only worked home fairly.",2024-01-04,8
8,4,MAJESTIC STAR  (E203),A Atzeni,TT,"Jumped on terms, settled down behind midfield, 6Ls to make up 400M but was just fair throughout the home straight.",2024-01-04,8
9,3,NORDIC DRAGON  (G467),L Ferraris,TT,"Reserved towards the rear, swung widest into straight but gave very little in the run home. Never threatened.",2024-01-04,8
10,7,DREAM WINNER  (H308),C Y Ho,CP,"In midfield early stages, struggled to maintain position 600M, already beaten top of straight. (Jockey reported his horse is still somewhat immature.)",2024-01-04,8
11,11,IMA SINGLE MAN  (D476),Y L Chung,H/B2/TT,"Held up near last, had plenty to do 400M but failed to respond under pressure, never in it.",2024-01-04,8
12,5,ASTROLOGER  (G102),K C Leung,SR,"From draw 11 caught wide no cover early stages, moved closer to leaders making home turn, didn't go on with it passing 300M, weakened to last.",2024-01-04,8
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-01-04,9
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-01-04,10
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-01-04,11
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-01-04,12
Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,Comments on Running is not available for this race.,2024-01-04,13
1,5,BEAT HOLLOW  (G414),Y L Chung,--,"Fast into stride, took the early lead, headed near 1000M, 2nd on turn, showed very good response in straight, hit the front 150M, kept on well to hold off the challengers.",2024-01-07,1
2,10,SUPER JOY  (G251),M Chadwick,B/XB/TT,"Began awkwardly, raced towards rear on the inside, moved a bit closer along the rail on turn, finished off strongly to take 2nd, nearest finish.",2024-01-07,1
3,8,ALL IS READY  (G042),L Ferraris,B/TT,"Bumped start, raced 2 wide in midfield, 5 lengths back turning in, made good progress in straight to take a place, not quite able to challenge.",2024-01-07,1
4,7,EIGHT TRIGRAMS  (C102),H T Mo,B/TT,"Began smartly, raced prominently, took the lead near 1000M, led by 2-1/2L turning in, kept on well early in straight, peaked and headed 150M, weakened gradually thereafter.",2024-01-07,1
