Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
1,5,EASY SUCCESS  (P170),B Prebble,XB/TT,"Eased back, travelled 4Ls behind the leader on the fence, swung wide turning in, dashed well to score by 1/2L.",2015-01-04,3
2,7,CHEERS VICTORIES  (N335),K Teetan,B,"Hard ridden forward to park outside the leader, kept on strongly until final 50M headed by the winner.",2015-01-04,3
3,9,BE THERE AHEAD  (S193),H W Lai,B,"At rear, settled 6Ls behind the leader, despite trapped 5 wide without cover throughout, ran on strongly for 3rd.",2015-01-04,3
4,10,KIM GLORY  (S087),T H So,H/TT,"Pushed forward to occupy the box seat, kept on one pace to the line without any threatening.",2015-01-04,3
5,3,SUNSHINE KID  (M080),O Doleuze,PC/TT,"Ridden forward as usual, travelled 1L behind the leader 3 wide without cover, one paced until final 100M weakened.",2015-01-04,3
5,6,LOADS OF JOY  (CL088),G Mosse,B/TT,"Failed to muster despite ridden along, travelled 3.5Ls behind the leader on the fence, one paced home.",2015-01-04,3
7,11,COSTA DEL SOL  (M111),K C Leung,B2/TT,"Raced midfield, settled 5Ls off the leader 4 wide with cover, ran on fairly.",2015-01-04,3
8,4,NAMJONG SURPRISE  (S287),N Rawiller,P1/XB1,"Taken back, travelled 5.5Ls behind the leader 2 wide with cover, never ran on.",2015-01-04,3
9,12,VICTORY GENERAL  (CL396),C Y Ho,PC2,"Rolled forward to share the lead on the fence, hung on until final furlong weakened.",2015-01-04,3
10,2,DINING STAR  (P161),M L Yeung,B/H/TT,"Raced midfield, travelled 4Ls behind the leader 4 wide without cover, under pressure 600M, weakened badly soon after straightening.",2015-01-04,3
11,1,KING OF HOUSEHOLD  (P444),N Callan,H-/B1/TT-,"Prominent, travelled 2Ls off the leader 2 wide with cover, checked 700M, one paced until final 250M flattened badly. (Questioned for disappointing performance, see incident report)",2015-01-04,3
12,8,PALEPALE  (M407),M Chadwick,B/TT,"Failed to muster despite hard ridden along, travelled 5.5Ls off the pace 2 wide with cover, never looked likely. (Questioned for disappointing performance, see incident report)",2015-01-04,3
1,5,SOLAR KINGDOM  (S041),T H So,H,"Fast break & rousted to lead 1340m, to rail 1050m & had uncontested lead, shaken up 390m, quickened clear under strong drive, kept on well.",2015-01-04,4
2,2,HURRY HURRY UP  (N218),J Moreira,V/TT,"Speed to lead, soon headed & sat 1 back on rail, driven turning in, chased dourly to edge 2nd at 100m & kept on evenly.",2015-01-04,4
3,4,MOTIF  (T065),G Mosse,--,"Missed break, rolled wide to slot 2nd 1 off no cover at 1000m, shaken up final turn, driven in pursuit but peaked on run 150m & tapered.",2015-01-04,4
4,7,KING OF PATCH  (N421),N Callan,B,"Sluggish start, driven along rail behind midfield, shifted 1 off & driven final turn, stayed on for solid headway without threatening.",2015-01-04,4
5,9,CHARTER VICTORIA  (P204),M Guyon,H/P,"Good break, raced handy 1 off with cover, driven 430m, 4th & hung in under pressure 250m, boxed on same speed.",2015-01-04,4
6,14,NOVEL START  (M255),C Y Ho,--,"Broke well, nudged along to race rail fore of midfield, shifted 1 off & ridden 400m, plugged on evenly.",2015-01-04,4
7,13,FORTUNE TERRITORY  (N272),W M Lai,B/TT,"Taken back from wide, niggled 1 off near rear, shifted 3 wide 800m, driven 500m, kept on for minor inroads.",2015-01-04,4
8,11,LIGHTNING AND GOLD  (P354),K C Leung,TT,"Tardy start & niggled along, checked 1200m, raced 1 off with cover behind midfield, driven into stretch, kept on evenly.",2015-01-04,4
9,8,FANTASTICLIFE  (S320),M Chadwick,B/TT,"Missed break & rousted early to settle rail near tail, shifted out & ridden 400m, plugged on one pace.",2015-01-04,4
10,1,STRATHTAY  (N235),D Whyte,SR,"Missed break, detached & rousted, settled 1 off at tail, edged wide on turn, driven widest into stretch, stayed on moderately centre track.",2015-01-04,4
11,12,PERFECT HEDGE  (M217),U Rispoli,B/TT,"Tardy start, advanced to settle handy 3 wide no cover at 1000m, driven 450m, shifted & bumped rival 300m, found nothing & faded tamely.",2015-01-04,4
12,6,SURE PEACE  (S326),K Teetan,XB/H1/TT,"Tardy start & bustled, crowded & bumped 1200m, settled 3 wide with cover midfield, under pump 550m, struggled & faded in stretch.",2015-01-04,4
13,3,GLORY BOY  (S273),N Rawiller,TT,"Fast start wide, snagged back but trapped 4 wide no cover midfield, driven turning in, outpaced & bumped 300m, faded out.",2015-01-04,4
14,10,GLORIOUS VICTORY  (S369),M L Yeung,TT,"Smart break, taken back gradually to sit near rear 4 wide with cover at 800m, under pump turning in, found nothing & weakened tamely.",2015-01-04,4
1,3,YOUNG TALENT  (N202),G Mosse,B/TT,"Bustled at break & soon at tail, progress home turn, 7L back & driven 400m, stayed on through the field & burst to lead last stride.",2015-01-04,5
2,6,REAL FIT  (P418),D Whyte,B/TT,"Fast start wide & rousted to lead 1150m, trapped 4 wide & edged to 1 off 800m, snagged rail 700m, shaken up & extended 360m, all out 100m & tapered, mugged at wire.",2015-01-04,5
3,4,CONFUCIUS ELITE  (N381),M Guyon,B,"Smart start, bustled to sit handy wide no cover, forced 5 wide & driven home turn, stayed on gradually to snag 3rd at wire.",2015-01-04,5
4,1,GRAND PLUS  (S066),J Moreira,P/TT,"Sharp start, taken back to midfield but trapped wide, driven 900m & advanced to 2nd 1 off 650m, driven turning in, boxed on, edged out of frame last strides.",2015-01-04,5
5,10,AMBITIOUS GLORY  (P110),H W Lai,TT,"Broke well, taken back to midfield 1 off with cover, progress & shifted out 500m, 4 wide turning in, grinding progress to 3rd 200m, edged out of frame last strides.",2015-01-04,5
6,11,DRAGON ENERGY  (S186),U Rispoli,V,"Tardy start, nudged along 2 deep near rear, driven very wide home turn, stayed on for minor late headway.",2015-01-04,5
7,2,STAR OF WAI BO  (P177),N Callan,H/P,"Fast start, raced close 3rd 1 off no cover, checked back & 1 off with cover 800m, shifted 3 wide & driven home turn, plugged on evenly.",2015-01-04,5
8,12,SLEDGE HAMMER  (N405),M L Yeung,P-/TT,"Smart start & rousted, outpaced & settled rail midfield, hung out & lost ground 600m, hard-ridden into stretch, kept on one pace.",2015-01-04,5
9,5,MERIDIAN TREASURE  (N084),B Prebble,B,"Prominent at break, driven to sit rail fore of midfield, checked 700m, shifted 1 off & driven 450m, ran home evenly.",2015-01-04,5
10,8,ALL WAYS BEST  (S268),O Doleuze,--,"Snagged back from wide gate to race 3 deep with cover behind midfield, niggled at, under pump & wide into stretch, plodded & faded.",2015-01-04,5
11,7,HAY GO LUCKY  (T023),C Y Ho,--,"Good break, speed to press lead 3 wide 900m, to rail 800m, squeezed & checked 700m to 1 back 3rd, 4th turning in & hard driven, tapered to wire.",2015-01-04,5
12,9,ALL PALS  (T040),T H So,TT1,"Outpaced early &bustled, scrubbed along on inner near tail, under pump a long way out, last turning in & never a factor.",2015-01-04,5
1,9,GOLDEN SCALPEL  (N224),J Moreira,B,"Slow away, 7Ls off the leader along the fence, benefited by the fast tempo, progressed steadily 300M amongst horses and scored.",2015-01-04,6
2,2,ROCK THE TREE  (P272),N Callan,B,"Behind midfield, 6Ls off the leader 2-3 wide, favoured by the fast tempo, made steady ground 300M for 2nd.",2015-01-04,6
3,7,GIGGLES FOREVER  (N069),B Prebble,B,"Obtained a more prominent spot than usual, 2Ls off the leader on the rail, not suited by the fast tempo, ran on strongly to the line for 3rd.",2015-01-04,6
4,3,GRAND HARBOUR  (P421),N Rawiller,BO/H/XB,"Pressed forward, sat just off the leader 2 wide, led 400M, hung on well until 50M flattened, used up too much fuel to keep up with the fast sectionals.",2015-01-04,6
5,12,SMART UNION  (P268),M Guyon,--,"Eased to sit in midfield, 4Ls off the leader along the fence, benefited by the fast tempo, ran on ok.",2015-01-04,6
6,10,WINNING PREMIUM  (S115),H W Lai,B1,"Hard ridden forward, 2Ls off the leader 2 wide, harmed by the fast sectionals, ran on very well until 150M flattened.",2015-01-04,6
7,6,SUPREME PROFIT  (P230),D Whyte,B/TT,"Pushed early, 8Ls off the leader 2-3 wide, favoured by the fast tempo, progressed steadily 200M.",2015-01-04,6
8,13,SUPER STRIKE  (CL393),K C Leung,B,"Settled in midfield, 5Ls off the leader on the fence, benefited by the fast pace, but held up most straight and checked 200M, not tested.",2015-01-04,6
9,11,MONEY CAFE  (S031),U Rispoli,B/TT,"Hard ridden early but not muster, 5Ls off the leader 2 wide, suited by the fast tempo, however blocked all straight, not tested.",2015-01-04,6
10,8,OXFORD CHARLEY  (P266),G Mosse,SR,"Eased back, 9Ls off the leader along the fence, favoured by the fast pace, made some late ground 200M.",2015-01-04,6
11,5,HAPPY CENTENARY  (P292),M L Yeung,B,"Eased to rear, 9Ls off the leader 2 wide, benefited by the fast tempo, never progressed.",2015-01-04,6
12,14,ZERO ENERGY ACT  (S197),T H So,--,"Hard ridden to sit in front of midfield, 3.5Ls off the fast pace 2 wide, reduced quickly 400M.",2015-01-04,6
13,1,KITAYA  (S187),C K Tong,--,"Hard ridden to take the rail and led by 1L, clocked very fast sectionals, faded rapidly 400M.",2015-01-04,6
14,4,SUNSHINE DAY  (N116),C Y Ho,TT,Never a factor.,2015-01-04,6
1,6,LONGWAH AMBER  (S224),C Y Ho,--,"Pressed forward to lead on settling, set steady pace, put under pressure and given reminders passing 300m, kept finding to the line.",2015-01-04,7
2,3,EROICO  (T009),J Moreira,--,"Shifted out and bumped start, forced wide 950m but with cover. Began forward move entering straight and finished well though failed to overhaul winner.",2015-01-04,7
3,4,VICTORY HEART  (P414),O Doleuze,V/TT,"Out quickly, settling behind leader to straight. Looked a chance 300m when almost drew level but found no extra close home.",2015-01-04,7
4,1,TANGO FIRE  (S081),N Rawiller,B,Ridden along to hold forward position and race three-wide without cover for most of the trip. Kept on steadily in straight without looking dangerous.,2015-01-04,7
5,12,TELECOM BOSS  (S410),M L Yeung,CP,"Began well, hidden along to stay with the pace behind leading trio in a one-off position. Put under pressure on straightening but only one-paced.",2015-01-04,7
6,10,SMART DECLARATION  (S436),N Callan,TT,"Taken in from wide draw but held three-wide with cover towards the rear. Made forward move passing 400, wide into straight, kept on fairly.",2015-01-04,7
7,11,SNOWHOOVES  (S409),K Teetan,H/XB,"Began fairly, quickly cut to fence, settling three-back from leader. Stayed on fence around turn and kept on one-pace in straight.",2015-01-04,7
8,2,PEARL WIN  (P085),H W Lai,SR,"Began OK, eased and taken across behind runners to find rail. Dropped to last entering turn, one paced in straight, running past beaten horses final stages.",2015-01-04,7
9,9,DOUBLE POINT  (S246),C K Tong,H,Hard ridden to go forward but didn't muster and allowed to settle behind midfield in a one-off position. One-paced in straight despite hard riding.,2015-01-04,7
10,8,HEARTS KEEPER  (N360),D Whyte,B,"Began fairly, ridden but failed to muster, dropping to rear. Proved difficult to settle and switched out abruptly passing 700m. Found little in straight when asked.",2015-01-04,7
11,7,GLORY SUNSHINE  (S313),W M Lai,B-/TT,"Began awkwardly, ridden along to hold rail. Improved position around turn, looked a chance top of straight but spent force passing 200m.",2015-01-04,7
12,5,OUTLAWED  (T100),U Rispoli,--,"Ridden along from wide draw, racing 3-wide to turn. Taken wider passing 700m, widest into straight, found nothing under hard riding.",2015-01-04,7
1,10,STARTLING POWER  (S204),J Moreira,H-/B,"Began well, restrained to sit behind leader, travelled well to straight, smooth headway to lead 200M, drew clear under confident handling.",2015-01-04,8
2,4,SIGHT BELIEVER  (P258),K Teetan,B/H,"Driven to take up the lead, unable to hold off winner mid-straight, kept on well for 2nd, well clear form rest.",2015-01-04,8
3,1,PABLOSKY  (S156),N Rawiller,H/SR,"Bustled along from wide barrier, chased leaders in 3rd, kept on steadily final 400M and not a serious threat to first two.",2015-01-04,8
4,3,TURIN PEARL  (P267),O Doleuze,B,"Settled in midfield along the 2-path, 5Ls off the pace middle stages, driven along 500M out, kept on evenly and not making much progress on leaders.",2015-01-04,8
5,6,RUMBA KING  (M172),B Prebble,P,"Held up in midfield, stayed on only fairly turning into straight, no impression on first two.",2015-01-04,8
6,11,YOUNG RANGER  (S435),H W Lai,CP,"Travelled in 4th, 5Ls off the pace 400M, ran on same speed final 300M.",2015-01-04,8
7,8,BRAVE BROTHER  (P016),M Guyon,B,"Settled behind midfield, lost ground when checked 700M, failed to quicken under pressure.",2015-01-04,8
8,2,NOBLE ALPHA  (M339),G Mosse,P,"Towards the rear, well off the pace going into final 400M, made limited progress on straightening.",2015-01-04,8
9,5,VANILLA  (P439),N Callan,--,"Outpaced early stages, 2nd last making the turn for home, finished off final quarter fastest, best work late stages.",2015-01-04,8
10,7,SMILING WATCH  (M325),M L Yeung,B/H,"Behind mid-division, 7Ls off the pace turning for home, not quickened under pressure, weakened final 150M.",2015-01-04,8
11,9,MIDNITE PROMISE  (S379),C K Tong,B,"Began only fairly, settled towards the rear in 10th, plenty to make up turning home, not picked up under pressure.",2015-01-04,8
12,12,MEDIC KINGDOM  (N238),M Chadwick,P-/H/XB/B2,"Began very awkwardly, failed to muster speed, trailed in last over 10Ls behind leader, didn't respond to riding at any stage.",2015-01-04,8
1,13,KYNAM  (P213),K C Leung,CP/XB,"Began well, rolled forward to sit 1L behind leader in one-off position. Drew level soon after straightening but had to dig deep to hold off runner-up.",2015-01-04,9
2,8,REAL SUPREME  (CL247),M Chadwick,B/TT,"Pressed forward to lead on settling, setting steady pace to 300m when passed momentarily. Fought back along rail but just failed.",2015-01-04,9
3,4,CHATER LEGEND  (T151),N Callan,--,"Began OK, ridden along 3-wide, 3-back from leader. Had clear running on straightening and kept on steadily under hard riding.",2015-01-04,9
4,9,LAUGH OUT LOUD  (P297),J Moreira,B,"Shifted in and bumped start, ridden along 3-wide before cutting in three-back, one-off at turn. Kept on steadily in straight under hard riding.",2015-01-04,9
5,1,REDKIRK WARRIOR  (T149),G Mosse,TT1,"Taken in from wide draw, settling last along fence by the turn. Stayed inside on straightening and ran on strongly between horses to just miss the frame. (Inquiry into handling)",2015-01-04,9
6,10,BUNKER SHOT  (S137),C Y Ho,H/TT,"Ridden forward from wide draw sitting three-wide in 3rd place around turn. Difficult ride in straight, hanging in badly to 200m when one-paced.",2015-01-04,9
7,11,GRAN BOLIVAR  (S165),C K Tong,B/H,Began well and soon in box seat behind leader. Held ground around turn before turning one paced in straight.,2015-01-04,9
8,6,HAPPY PLACE  (S380),U Rispoli,P-/XB,"Ridden along but unable hold position, slipping to behind midfield. Raced ungenerously around turn, checked and lost ground, bumped and unbalanced 100m when tiring.",2015-01-04,9
9,2,BIG FOUR  (P102),D Whyte,H,"Began fairly, ridden forward settling three-back the fence. Stayed on fence around turn and into straight, not much room to 200m, one-paced final stages.",2015-01-04,9
