Date,Course,RaceNumber,ComputedStartTime,Start_time,Race_datetime,temperature,humidity,rainfall
2020-02-08,ST,7,15:45:00,15:45:00,2020-02-08 15:45:00,24.0,,0.0
2020-02-08,ST,8,16:20:00,16:20:00,2020-02-08 16:20:00,24.0,,0.0
2020-02-08,ST,9,16:55:00,16:55:00,2020-02-08 16:55:00,24.0,,0.0
2020-02-08,ST,10,17:30:00,17:30:00,2020-02-08 17:30:00,24.0,,0.0
2020-02-12,HV,1,19:15:00,19:15:00,2020-02-12 19:15:00,24.0,,
2020-02-12,HV,2,19:50:00,19:50:00,2020-02-12 19:50:00,24.0,,
2020-02-12,HV,3,20:25:00,20:25:00,2020-02-12 20:25:00,24.0,,
2020-02-12,HV,4,21:00:00,21:00:00,2020-02-12 21:00:00,24.0,,
2020-02-12,HV,5,21:35:00,21:35:00,2020-02-12 21:35:00,24.0,,
2020-02-12,HV,6,22:10:00,22:10:00,2020-02-12 22:10:00,24.0,,
2020-02-12,HV,7,22:45:00,22:45:00,2020-02-12 22:45:00,24.0,,
2020-02-12,HV,8,23:20:00,23:20:00,2020-02-12 23:20:00,24.0,,
2020-02-16,ST,1,12:15:00,12:15:00,2020-02-16 12:15:00,24.0,,0.0
2020-02-16,ST,2,12:50:00,12:50:00,2020-02-16 12:50:00,24.0,,0.0
2020-02-16,ST,3,13:25:00,13:25:00,2020-02-16 13:25:00,24.0,,0.0
2020-02-16,ST,4,14:00:00,14:00:00,2020-02-16 14:00:00,24.0,,0.0
2020-02-16,ST,5,14:35:00,14:35:00,2020-02-16 14:35:00,24.0,,0.0
2020-02-16,ST,6,15:10:00,15:10:00,2020-02-16 15:10:00,24.0,,0.0
2020-02-16,ST,7,15:45:00,15:45:00,2020-02-16 15:45:00,24.0,,0.0
2020-02-16,ST,8,16:20:00,16:20:00,2020-02-16 16:20:00,24.0,,0.0
2020-02-16,ST,9,16:55:00,16:55:00,2020-02-16 16:55:00,24.0,,0.0
2020-02-16,ST,10,17:30:00,17:30:00,2020-02-16 17:30:00,24.0,,0.0
2020-02-19,ST,1,19:15:00,19:15:00,2020-02-19 19:15:00,24.0,,0.0
2020-02-19,ST,2,19:50:00,19:50:00,2020-02-19 19:50:00,24.0,,0.0
2020-02-19,ST,3,20:25:00,20:25:00,2020-02-19 20:25:00,24.0,,0.0
2020-02-19,ST,4,21:00:00,21:00:00,2020-02-19 21:00:00,24.0,,0.0
2020-02-19,ST,5,21:35:00,21:35:00,2020-02-19 21:35:00,24.0,,0.0
2020-02-19,ST,6,22:10:00,22:10:00,2020-02-19 22:10:00,24.0,,0.0
2020-02-19,ST,7,22:45:00,22:45:00,2020-02-19 22:45:00,24.0,,0.0
2020-02-19,ST,8,23:20:00,23:20:00,2020-02-19 23:20:00,24.0,,0.0
2020-02-23,ST,1,12:15:00,12:15:00,2020-02-23 12:15:00,24.0,,0.0
2020-02-23,ST,2,12:50:00,12:50:00,2020-02-23 12:50:00,24.0,,0.0
2020-02-23,ST,3,13:25:00,13:25:00,2020-02-23 13:25:00,24.0,,0.0
2020-02-23,ST,4,14:00:00,14:00:00,2020-02-23 14:00:00,24.0,,0.0
2020-02-23,ST,5,14:35:00,14:35:00,2020-02-23 14:35:00,24.0,,0.0
2020-02-23,ST,6,15:10:00,15:10:00,2020-02-23 15:10:00,24.0,,0.0
2020-02-23,ST,7,15:45:00,15:45:00,2020-02-23 15:45:00,24.0,,0.0
2020-02-23,ST,8,16:20:00,16:20:00,2020-02-23 16:20:00,24.0,,0.0
2020-02-23,ST,9,16:55:00,16:55:00,2020-02-23 16:55:00,24.0,,0.0
2020-02-23,ST,10,17:30:00,17:30:00,2020-02-23 17:30:00,24.0,,0.0
2020-02-26,HV,1,18:45:00,18:45:00,2020-02-26 18:45:00,24.0,,
2020-02-26,HV,2,19:20:00,19:20:00,2020-02-26 19:20:00,24.0,,
2020-02-26,HV,3,19:55:00,19:55:00,2020-02-26 19:55:00,24.0,,
2020-02-26,HV,4,20:30:00,20:30:00,2020-02-26 20:30:00,24.0,,
2020-02-26,HV,5,21:05:00,21:05:00,2020-02-26 21:05:00,24.0,,
2020-02-26,HV,6,21:40:00,21:40:00,2020-02-26 21:40:00,24.0,,
2020-02-26,HV,7,22:15:00,22:15:00,2020-02-26 22:15:00,24.0,,
2020-02-26,HV,8,22:50:00,22:50:00,2020-02-26 22:50:00,24.0,,
2020-02-26,HV,9,23:25:00,23:25:00,2020-02-26 23:25:00,24.0,,
2020-03-01,ST,1,12:15:00,12:15:00,2020-03-01 12:15:00,24.0,,0.0
2020-03-01,ST,2,12:50:00,12:50:00,2020-03-01 12:50:00,24.0,,0.0
2020-03-01,ST,3,13:25:00,13:25:00,2020-03-01 13:25:00,24.0,,0.0
2020-03-01,ST,4,14:00:00,14:00:00,2020-03-01 14:00:00,24.0,,0.0
2020-03-01,ST,5,14:35:00,14:35:00,2020-03-01 14:35:00,24.0,,0.0
2020-03-01,ST,6,15:10:00,15:10:00,2020-03-01 15:10:00,24.0,,0.0
2020-03-01,ST,7,15:45:00,15:45:00,2020-03-01 15:45:00,24.0,,0.0
2020-03-01,ST,8,16:20:00,16:20:00,2020-03-01 16:20:00,24.0,,0.0
2020-03-01,ST,9,16:55:00,16:55:00,2020-03-01 16:55:00,24.0,,0.0
2020-03-01,ST,10,17:30:00,17:30:00,2020-03-01 17:30:00,24.0,,0.0
2020-03-04,HV,1,19:15:00,19:15:00,2020-03-04 19:15:00,24.0,,
2020-03-04,HV,2,19:50:00,19:50:00,2020-03-04 19:50:00,24.0,,
2020-03-04,HV,3,20:25:00,20:25:00,2020-03-04 20:25:00,24.0,,
2020-03-04,HV,4,21:00:00,21:00:00,2020-03-04 21:00:00,24.0,,
2020-03-04,HV,5,21:35:00,21:35:00,2020-03-04 21:35:00,24.0,,
2020-03-04,HV,6,22:10:00,22:10:00,2020-03-04 22:10:00,24.0,,
2020-03-04,HV,7,22:45:00,22:45:00,2020-03-04 22:45:00,24.0,,
2020-03-04,HV,8,23:20:00,23:20:00,2020-03-04 23:20:00,24.0,,
2020-03-08,ST,1,12:00:00,12:00:00,2020-03-08 12:00:00,24.0,,0.0
2020-03-08,ST,2,12:35:00,12:35:00,2020-03-08 12:35:00,24.0,,0.0
2020-03-08,ST,3,13:10:00,13:10:00,2020-03-08 13:10:00,24.0,,0.0
2020-03-08,ST,4,13:45:00,13:45:00,2020-03-08 13:45:00,24.0,,0.0
2020-03-08,ST,5,14:20:00,14:20:00,2020-03-08 14:20:00,24.0,,0.0
2020-03-08,ST,6,14:55:00,14:55:00,2020-03-08 14:55:00,24.0,,0.0
2020-03-08,ST,7,15:30:00,15:30:00,2020-03-08 15:30:00,24.0,,0.0
2020-03-08,ST,8,16:05:00,16:05:00,2020-03-08 16:05:00,24.0,,0.0
2020-03-08,ST,9,16:40:00,16:40:00,2020-03-08 16:40:00,24.0,,0.0
2020-03-08,ST,10,17:15:00,17:15:00,2020-03-08 17:15:00,24.0,,0.0
2020-03-08,ST,11,17:50:00,17:50:00,2020-03-08 17:50:00,24.0,,0.0
2020-03-11,HV,1,19:15:00,19:15:00,2020-03-11 19:15:00,24.0,,
2020-03-11,HV,2,19:50:00,19:50:00,2020-03-11 19:50:00,24.0,,
2020-03-11,HV,3,20:25:00,20:25:00,2020-03-11 20:25:00,24.0,,
2020-03-11,HV,4,21:00:00,21:00:00,2020-03-11 21:00:00,24.0,,
2020-03-11,HV,5,21:35:00,21:35:00,2020-03-11 21:35:00,24.0,,
2020-03-11,HV,6,22:10:00,22:10:00,2020-03-11 22:10:00,24.0,,
2020-03-11,HV,7,22:45:00,22:45:00,2020-03-11 22:45:00,24.0,,
2020-03-11,HV,8,23:20:00,23:20:00,2020-03-11 23:20:00,24.0,,
2020-03-14,ST,1,13:00:00,13:00:00,2020-03-14 13:00:00,24.0,,0.0
2020-03-14,ST,2,13:35:00,13:35:00,2020-03-14 13:35:00,24.0,,0.0
2020-03-14,ST,3,14:10:00,14:10:00,2020-03-14 14:10:00,24.0,,0.0
2020-03-14,ST,4,14:45:00,14:45:00,2020-03-14 14:45:00,24.0,,0.0
2020-03-14,ST,5,15:20:00,15:20:00,2020-03-14 15:20:00,24.0,,0.0
2020-03-14,ST,6,15:55:00,15:55:00,2020-03-14 15:55:00,24.0,,0.0
2020-03-14,ST,7,16:30:00,16:30:00,2020-03-14 16:30:00,24.0,,0.0
2020-03-14,ST,8,17:05:00,17:05:00,2020-03-14 17:05:00,24.0,,0.0
2020-03-14,ST,9,17:40:00,17:40:00,2020-03-14 17:40:00,24.0,,0.0
2020-03-14,ST,10,18:15:00,18:15:00,2020-03-14 18:15:00,24.0,,0.0
2020-03-18,HV,1,19:15:00,19:15:00,2020-03-18 19:15:00,24.0,,
2020-03-18,HV,2,19:50:00,19:50:00,2020-03-18 19:50:00,24.0,,
2020-03-18,HV,3,20:25:00,20:25:00,2020-03-18 20:25:00,24.0,,
2020-03-18,HV,4,21:00:00,21:00:00,2020-03-18 21:00:00,24.0,,
2020-03-18,HV,5,21:35:00,21:35:00,2020-03-18 21:35:00,24.0,,
2020-03-18,HV,6,22:10:00,22:10:00,2020-03-18 22:10:00,24.0,,
2020-03-18,HV,7,22:45:00,22:45:00,2020-03-18 22:45:00,24.0,,
2020-03-18,HV,8,23:20:00,23:20:00,2020-03-18 23:20:00,24.0,,
2020-03-22,ST,1,13:00:00,13:00:00,2020-03-22 13:00:00,24.0,,0.0
2020-03-22,ST,2,13:35:00,13:35:00,2020-03-22 13:35:00,24.0,,0.0
2020-03-22,ST,3,14:10:00,14:10:00,2020-03-22 14:10:00,24.0,,0.0
2020-03-22,ST,4,14:45:00,14:45:00,2020-03-22 14:45:00,24.0,,0.0
2020-03-22,ST,5,15:20:00,15:20:00,2020-03-22 15:20:00,24.0,,0.0
2020-03-22,ST,6,15:55:00,15:55:00,2020-03-22 15:55:00,24.0,,0.0
2020-03-22,ST,7,16:30:00,16:30:00,2020-03-22 16:30:00,24.0,,0.0
2020-03-22,ST,8,17:05:00,17:05:00,2020-03-22 17:05:00,24.0,,0.0
2020-03-22,ST,9,17:40:00,17:40:00,2020-03-22 17:40:00,24.0,,0.0
2020-03-22,ST,10,18:15:00,18:15:00,2020-03-22 18:15:00,24.0,,0.0
2020-03-25,HV,1,19:15:00,19:15:00,2020-03-25 19:15:00,24.0,,
2020-03-25,HV,2,19:50:00,19:50:00,2020-03-25 19:50:00,24.0,,
2020-03-25,HV,3,20:25:00,20:25:00,2020-03-25 20:25:00,24.0,,
2020-03-25,HV,4,21:00:00,21:00:00,2020-03-25 21:00:00,24.0,,
2020-03-25,HV,5,21:35:00,21:35:00,2020-03-25 21:35:00,24.0,,
2020-03-25,HV,6,22:10:00,22:10:00,2020-03-25 22:10:00,24.0,,
2020-03-25,HV,7,22:45:00,22:45:00,2020-03-25 22:45:00,24.0,,
2020-03-25,HV,8,23:20:00,23:20:00,2020-03-25 23:20:00,24.0,,
2020-03-29,ST,1,12:45:00,12:45:00,2020-03-29 12:45:00,24.0,,0.0
2020-03-29,ST,2,13:20:00,13:20:00,2020-03-29 13:20:00,24.0,,0.0
2020-03-29,ST,3,13:55:00,13:55:00,2020-03-29 13:55:00,24.0,,0.0
2020-03-29,ST,4,14:30:00,14:30:00,2020-03-29 14:30:00,24.0,,0.0
2020-03-29,ST,5,15:05:00,15:05:00,2020-03-29 15:05:00,24.0,,0.0
2020-03-29,ST,6,15:40:00,15:40:00,2020-03-29 15:40:00,24.0,,0.0
2020-03-29,ST,7,16:15:00,16:15:00,2020-03-29 16:15:00,24.0,,0.0
2020-03-29,ST,8,16:50:00,16:50:00,2020-03-29 16:50:00,24.0,,0.0
2020-03-29,ST,9,17:25:00,17:25:00,2020-03-29 17:25:00,24.0,,0.0
2020-03-29,ST,10,18:00:00,18:00:00,2020-03-29 18:00:00,24.0,,0.0
2020-04-01,ST,1,19:15:00,19:15:00,2020-04-01 19:15:00,24.0,,0.0
2020-04-01,ST,2,19:50:00,19:50:00,2020-04-01 19:50:00,24.0,,0.0
2020-04-01,ST,3,20:25:00,20:25:00,2020-04-01 20:25:00,24.0,,0.0
2020-04-01,ST,4,21:00:00,21:00:00,2020-04-01 21:00:00,24.0,,0.0
2020-04-01,ST,5,21:35:00,21:35:00,2020-04-01 21:35:00,24.0,,0.0
2020-04-01,ST,6,22:10:00,22:10:00,2020-04-01 22:10:00,24.0,,0.0
2020-04-01,ST,7,22:45:00,22:45:00,2020-04-01 22:45:00,24.0,,0.0
2020-04-01,ST,8,23:20:00,23:20:00,2020-04-01 23:20:00,24.0,,0.0
2020-04-05,ST,1,12:45:00,12:45:00,2020-04-05 12:45:00,24.0,,0.0
2020-04-05,ST,2,13:20:00,13:20:00,2020-04-05 13:20:00,24.0,,0.0
2020-04-05,ST,3,13:55:00,13:55:00,2020-04-05 13:55:00,24.0,,0.0
2020-04-05,ST,4,14:30:00,14:30:00,2020-04-05 14:30:00,24.0,,0.0
2020-04-05,ST,5,15:05:00,15:05:00,2020-04-05 15:05:00,24.0,,0.0
2020-04-05,ST,6,15:40:00,15:40:00,2020-04-05 15:40:00,24.0,,0.0
2020-04-05,ST,7,16:15:00,16:15:00,2020-04-05 16:15:00,24.0,,0.0
2020-04-05,ST,8,16:50:00,16:50:00,2020-04-05 16:50:00,24.0,,0.0
2020-04-05,ST,9,17:25:00,17:25:00,2020-04-05 17:25:00,24.0,,0.0
2020-04-05,ST,10,18:00:00,18:00:00,2020-04-05 18:00:00,24.0,,0.0
2020-04-08,HV,1,19:15:00,19:15:00,2020-04-08 19:15:00,24.0,,
2020-04-08,HV,2,19:50:00,19:50:00,2020-04-08 19:50:00,24.0,,
2020-04-08,HV,3,20:25:00,20:25:00,2020-04-08 20:25:00,24.0,,
2020-04-08,HV,4,21:00:00,21:00:00,2020-04-08 21:00:00,24.0,,
2020-04-08,HV,5,21:35:00,21:35:00,2020-04-08 21:35:00,24.0,,
2020-04-08,HV,6,22:10:00,22:10:00,2020-04-08 22:10:00,24.0,,
2020-04-08,HV,7,22:45:00,22:45:00,2020-04-08 22:45:00,24.0,,
2020-04-08,HV,8,23:20:00,23:20:00,2020-04-08 23:20:00,24.0,,
2020-04-12,ST,1,12:30:00,12:30:00,2020-04-12 12:30:00,24.0,,0.0
2020-04-12,ST,2,13:05:00,13:05:00,2020-04-12 13:05:00,24.0,,0.0
2020-04-12,ST,3,13:40:00,13:40:00,2020-04-12 13:40:00,24.0,,0.0
2020-04-12,ST,4,14:15:00,14:15:00,2020-04-12 14:15:00,24.0,,0.0
2020-04-12,ST,5,14:50:00,14:50:00,2020-04-12 14:50:00,24.0,,0.0
2020-04-12,ST,6,15:25:00,15:25:00,2020-04-12 15:25:00,24.0,,0.0
2020-04-12,ST,7,16:00:00,16:00:00,2020-04-12 16:00:00,24.0,,0.0
2020-04-12,ST,8,16:35:00,16:35:00,2020-04-12 16:35:00,24.0,,0.0
2020-04-12,ST,9,17:10:00,17:10:00,2020-04-12 17:10:00,24.0,,0.0
2020-04-12,ST,10,17:45:00,17:45:00,2020-04-12 17:45:00,24.0,,0.0
2020-04-12,ST,11,18:20:00,18:20:00,2020-04-12 18:20:00,24.0,,0.0
2020-04-15,HV,1,18:45:00,18:45:00,2020-04-15 18:45:00,24.0,,
2020-04-15,HV,2,19:20:00,19:20:00,2020-04-15 19:20:00,24.0,,
2020-04-15,HV,3,19:55:00,19:55:00,2020-04-15 19:55:00,24.0,,
2020-04-15,HV,4,20:30:00,20:30:00,2020-04-15 20:30:00,24.0,,
2020-04-15,HV,5,21:05:00,21:05:00,2020-04-15 21:05:00,24.0,,
2020-04-15,HV,6,21:40:00,21:40:00,2020-04-15 21:40:00,24.0,,
2020-04-15,HV,7,22:15:00,22:15:00,2020-04-15 22:15:00,24.0,,
2020-04-15,HV,8,22:50:00,22:50:00,2020-04-15 22:50:00,24.0,,
2020-04-15,HV,9,23:25:00,23:25:00,2020-04-15 23:25:00,24.0,,
2020-04-19,ST,1,12:45:00,12:45:00,2020-04-19 12:45:00,24.0,,0.0
2020-04-19,ST,2,13:20:00,13:20:00,2020-04-19 13:20:00,24.0,,0.0
2020-04-19,ST,3,13:55:00,13:55:00,2020-04-19 13:55:00,24.0,,0.0
2020-04-19,ST,4,14:30:00,14:30:00,2020-04-19 14:30:00,24.0,,0.0
2020-04-19,ST,5,15:05:00,15:05:00,2020-04-19 15:05:00,24.0,,0.0
2020-04-19,ST,6,15:40:00,15:40:00,2020-04-19 15:40:00,24.0,,0.0
2020-04-19,ST,7,16:15:00,16:15:00,2020-04-19 16:15:00,24.0,,0.0
2020-04-19,ST,8,16:50:00,16:50:00,2020-04-19 16:50:00,24.0,,0.0
2020-04-19,ST,9,17:25:00,17:25:00,2020-04-19 17:25:00,24.0,,0.0
2020-04-19,ST,10,18:00:00,18:00:00,2020-04-19 18:00:00,24.0,,0.0
2020-04-22,HV,1,18:45:00,18:45:00,2020-04-22 18:45:00,24.0,,
2020-04-22,HV,2,19:20:00,19:20:00,2020-04-22 19:20:00,24.0,,
2020-04-22,HV,3,19:55:00,19:55:00,2020-04-22 19:55:00,24.0,,
2020-04-22,HV,4,20:30:00,20:30:00,2020-04-22 20:30:00,24.0,,
2020-04-22,HV,5,21:05:00,21:05:00,2020-04-22 21:05:00,24.0,,
2020-04-22,HV,6,21:40:00,21:40:00,2020-04-22 21:40:00,24.0,,
2020-04-22,HV,7,22:15:00,22:15:00,2020-04-22 22:15:00,24.0,,
2020-04-22,HV,8,22:50:00,22:50:00,2020-04-22 22:50:00,24.0,,
2020-04-22,HV,9,23:25:00,23:25:00,2020-04-22 23:25:00,24.0,,
2020-04-26,ST,1,12:45:00,12:45:00,2020-04-26 12:45:00,24.0,,0.0
2020-04-26,ST,2,13:20:00,13:20:00,2020-04-26 13:20:00,24.0,,0.0
2020-04-26,ST,3,13:55:00,13:55:00,2020-04-26 13:55:00,24.0,,0.0
2020-04-26,ST,4,14:30:00,14:30:00,2020-04-26 14:30:00,24.0,,0.0
2020-04-26,ST,5,15:05:00,15:05:00,2020-04-26 15:05:00,24.0,,0.0
2020-04-26,ST,6,15:40:00,15:40:00,2020-04-26 15:40:00,24.0,,0.0
2020-04-26,ST,7,16:15:00,16:15:00,2020-04-26 16:15:00,24.0,,0.0
2020-04-26,ST,8,16:50:00,16:50:00,2020-04-26 16:50:00,24.0,,0.0
2020-04-26,ST,9,17:25:00,17:25:00,2020-04-26 17:25:00,24.0,,0.0
2020-04-26,ST,10,18:00:00,18:00:00,2020-04-26 18:00:00,24.0,,0.0
2020-04-29,HV,1,18:45:00,18:45:00,2020-04-29 18:45:00,24.0,,
2020-04-29,HV,2,19:20:00,19:20:00,2020-04-29 19:20:00,24.0,,
2020-04-29,HV,3,19:55:00,19:55:00,2020-04-29 19:55:00,24.0,,
2020-04-29,HV,4,20:30:00,20:30:00,2020-04-29 20:30:00,24.0,,
2020-04-29,HV,5,21:05:00,21:05:00,2020-04-29 21:05:00,24.0,,
2020-04-29,HV,6,21:40:00,21:40:00,2020-04-29 21:40:00,24.0,,
2020-04-29,HV,7,22:15:00,22:15:00,2020-04-29 22:15:00,24.0,,
2020-04-29,HV,8,22:50:00,22:50:00,2020-04-29 22:50:00,24.0,,
2020-04-29,HV,9,23:25:00,23:25:00,2020-04-29 23:25:00,24.0,,
2020-05-03,ST,1,12:30:00,12:30:00,2020-05-03 12:30:00,24.0,,0.0
2020-05-03,ST,2,13:05:00,13:05:00,2020-05-03 13:05:00,24.0,,0.0
2020-05-03,ST,3,13:40:00,13:40:00,2020-05-03 13:40:00,24.0,,0.0
2020-05-03,ST,4,14:15:00,14:15:00,2020-05-03 14:15:00,24.0,,0.0
2020-05-03,ST,5,14:50:00,14:50:00,2020-05-03 14:50:00,24.0,,0.0
2020-05-03,ST,6,15:25:00,15:25:00,2020-05-03 15:25:00,24.0,,0.0
2020-05-03,ST,7,16:00:00,16:00:00,2020-05-03 16:00:00,24.0,,0.0
2020-05-03,ST,8,16:35:00,16:35:00,2020-05-03 16:35:00,24.0,,0.0
2020-05-03,ST,9,17:10:00,17:10:00,2020-05-03 17:10:00,24.0,,0.0
2020-05-03,ST,10,17:45:00,17:45:00,2020-05-03 17:45:00,24.0,,0.0
2020-05-03,ST,11,18:20:00,18:20:00,2020-05-03 18:20:00,24.0,,0.0
2020-05-06,HV,1,18:45:00,18:45:00,2020-05-06 18:45:00,24.0,,
2020-05-06,HV,2,19:20:00,19:20:00,2020-05-06 19:20:00,24.0,,
2020-05-06,HV,3,19:55:00,19:55:00,2020-05-06 19:55:00,24.0,,
2020-05-06,HV,4,20:30:00,20:30:00,2020-05-06 20:30:00,24.0,,
2020-05-06,HV,5,21:05:00,21:05:00,2020-05-06 21:05:00,24.0,,
2020-05-06,HV,6,21:40:00,21:40:00,2020-05-06 21:40:00,24.0,,
2020-05-06,HV,7,22:15:00,22:15:00,2020-05-06 22:15:00,24.0,,
2020-05-06,HV,8,22:50:00,22:50:00,2020-05-06 22:50:00,24.0,,
2020-05-06,HV,9,23:25:00,23:25:00,2020-05-06 23:25:00,24.0,,
2020-05-09,ST,1,13:00:00,13:00:00,2020-05-09 13:00:00,24.0,,0.0
2020-05-09,ST,2,13:35:00,13:35:00,2020-05-09 13:35:00,24.0,,0.0
2020-05-09,ST,3,14:10:00,14:10:00,2020-05-09 14:10:00,24.0,,0.0
2020-05-09,ST,4,14:45:00,14:45:00,2020-05-09 14:45:00,24.0,,0.0
2020-05-09,ST,5,15:20:00,15:20:00,2020-05-09 15:20:00,24.0,,0.0
2020-05-09,ST,6,15:55:00,15:55:00,2020-05-09 15:55:00,24.0,,0.0
2020-05-09,ST,7,16:30:00,16:30:00,2020-05-09 16:30:00,24.0,,0.0
2020-05-09,ST,8,17:05:00,17:05:00,2020-05-09 17:05:00,24.0,,0.0
2020-05-09,ST,9,17:40:00,17:40:00,2020-05-09 17:40:00,24.0,,0.0
2020-05-09,ST,10,18:15:00,18:15:00,2020-05-09 18:15:00,24.0,,0.0
2020-05-13,HV,1,18:45:00,18:45:00,2020-05-13 18:45:00,24.0,,
2020-05-13,HV,2,19:20:00,19:20:00,2020-05-13 19:20:00,24.0,,
2020-05-13,HV,3,19:55:00,19:55:00,2020-05-13 19:55:00,24.0,,
2020-05-13,HV,4,20:30:00,20:30:00,2020-05-13 20:30:00,24.0,,
2020-05-13,HV,5,21:05:00,21:05:00,2020-05-13 21:05:00,24.0,,
2020-05-13,HV,6,21:40:00,21:40:00,2020-05-13 21:40:00,24.0,,
2020-05-13,HV,7,22:15:00,22:15:00,2020-05-13 22:15:00,24.0,,
2020-05-13,HV,8,22:50:00,22:50:00,2020-05-13 22:50:00,24.0,,
2020-05-13,HV,9,23:25:00,23:25:00,2020-05-13 23:25:00,24.0,,
2020-05-17,ST,1,13:00:00,13:00:00,2020-05-17 13:00:00,24.0,,0.0
2020-05-17,ST,2,13:35:00,13:35:00,2020-05-17 13:35:00,24.0,,0.0
2020-05-17,ST,3,14:10:00,14:10:00,2020-05-17 14:10:00,24.0,,0.0
2020-05-17,ST,4,14:45:00,14:45:00,2020-05-17 14:45:00,24.0,,0.0
2020-05-17,ST,5,15:20:00,15:20:00,2020-05-17 15:20:00,24.0,,0.0
2020-05-17,ST,6,15:55:00,15:55:00,2020-05-17 15:55:00,24.0,,0.0
2020-05-17,ST,7,16:30:00,16:30:00,2020-05-17 16:30:00,24.0,,0.0
2020-05-17,ST,8,17:05:00,17:05:00,2020-05-17 17:05:00,24.0,,0.0
2020-05-17,ST,9,17:40:00,17:40:00,2020-05-17 17:40:00,24.0,,0.0
2020-05-17,ST,10,18:15:00,18:15:00,2020-05-17 18:15:00,24.0,,0.0
2020-05-20,HV,1,18:45:00,18:45:00,2020-05-20 18:45:00,24.0,,
2020-05-20,HV,2,19:20:00,19:20:00,2020-05-20 19:20:00,24.0,,
2020-05-20,HV,3,19:55:00,19:55:00,2020-05-20 19:55:00,24.0,,
2020-05-20,HV,4,20:30:00,20:30:00,2020-05-20 20:30:00,24.0,,
2020-05-20,HV,5,21:05:00,21:05:00,2020-05-20 21:05:00,24.0,,
2020-05-20,HV,6,21:40:00,21:40:00,2020-05-20 21:40:00,24.0,,
2020-05-20,HV,7,22:15:00,22:15:00,2020-05-20 22:15:00,24.0,,
2020-05-20,HV,8,22:50:00,22:50:00,2020-05-20 22:50:00,24.0,,
2020-05-20,HV,9,23:25:00,23:25:00,2020-05-20 23:25:00,24.0,,
2020-05-24,ST,1,12:30:00,12:30:00,2020-05-24 12:30:00,24.0,,0.0
2020-05-24,ST,2,13:05:00,13:05:00,2020-05-24 13:05:00,24.0,,0.0
2020-05-24,ST,3,13:40:00,13:40:00,2020-05-24 13:40:00,24.0,,0.0
2020-05-24,ST,4,14:15:00,14:15:00,2020-05-24 14:15:00,24.0,,0.0
2020-05-24,ST,5,14:50:00,14:50:00,2020-05-24 14:50:00,24.0,,0.0
2020-05-24,ST,6,15:25:00,15:25:00,2020-05-24 15:25:00,24.0,,0.0
2020-05-24,ST,7,16:00:00,16:00:00,2020-05-24 16:00:00,24.0,,0.0
2020-05-24,ST,8,16:35:00,16:35:00,2020-05-24 16:35:00,24.0,,0.0
2020-05-24,ST,9,17:10:00,17:10:00,2020-05-24 17:10:00,24.0,,0.0
2020-05-24,ST,10,17:45:00,17:45:00,2020-05-24 17:45:00,24.0,,0.0
2020-05-24,ST,11,18:20:00,18:20:00,2020-05-24 18:20:00,24.0,,0.0
2020-05-27,ST,1,18:45:00,18:45:00,2020-05-27 18:45:00,24.0,,0.0
2020-05-27,ST,2,19:20:00,19:20:00,2020-05-27 19:20:00,24.0,,0.0
2020-05-27,ST,3,19:55:00,19:55:00,2020-05-27 19:55:00,24.0,,0.0
2020-05-27,ST,4,20:30:00,20:30:00,2020-05-27 20:30:00,24.0,,0.0
2020-05-27,ST,5,21:05:00,21:05:00,2020-05-27 21:05:00,24.0,,0.0
2020-05-27,ST,6,21:40:00,21:40:00,2020-05-27 21:40:00,24.0,,0.0
2020-05-27,ST,7,22:15:00,22:15:00,2020-05-27 22:15:00,24.0,,0.0
2020-05-27,ST,8,22:50:00,22:50:00,2020-05-27 22:50:00,24.0,,0.0
2020-05-27,ST,9,23:25:00,23:25:00,2020-05-27 23:25:00,24.0,,0.0
2020-05-31,ST,1,12:15:00,12:15:00,2020-05-31 12:15:00,24.0,,0.0
2020-05-31,ST,2,12:50:00,12:50:00,2020-05-31 12:50:00,24.0,,0.0
2020-05-31,ST,3,13:25:00,13:25:00,2020-05-31 13:25:00,24.0,,0.0
2020-05-31,ST,4,14:00:00,14:00:00,2020-05-31 14:00:00,24.0,,0.0
2020-05-31,ST,5,14:35:00,14:35:00,2020-05-31 14:35:00,24.0,,0.0
2020-05-31,ST,6,15:10:00,15:10:00,2020-05-31 15:10:00,24.0,,0.0
2020-05-31,ST,7,15:45:00,15:45:00,2020-05-31 15:45:00,24.0,,0.0
2020-05-31,ST,8,16:20:00,16:20:00,2020-05-31 16:20:00,24.0,,0.0
2020-05-31,ST,9,16:55:00,16:55:00,2020-05-31 16:55:00,24.0,,0.0
2020-05-31,ST,10,17:30:00,17:30:00,2020-05-31 17:30:00,24.0,,0.0
2020-05-31,ST,11,18:05:00,18:05:00,2020-05-31 18:05:00,24.0,,0.0
2020-06-03,HV,1,18:45:00,18:45:00,2020-06-03 18:45:00,24.0,,
2020-06-03,HV,2,19:20:00,19:20:00,2020-06-03 19:20:00,24.0,,
2020-06-03,HV,3,19:55:00,19:55:00,2020-06-03 19:55:00,24.0,,
2020-06-03,HV,4,20:30:00,20:30:00,2020-06-03 20:30:00,24.0,,
2020-06-03,HV,5,21:05:00,21:05:00,2020-06-03 21:05:00,24.0,,
